purchase_id,customer_id,date_id,payment_method_id,gross_purchase_amount,bonus_credit,payment_fees,net_deposit,currency,status
400,4165,20240701,5,99.08,21.52,2.33,96.75,EUR,Approved
401,2002,20250605,2,58.73,0.0,1.22,57.51,EUR,Approved
402,5920,20250821,3,34.76,0.0,1.2,33.56,NZD,Approved
403,1705,20240324,3,50.69,0.0,1.62,49.07,EUR,Approved
404,169,20250131,3,14.85,0.0,0.69,14.16,NOK,Approved
405,4865,20240326,2,72.83,0.0,1.48,71.35,AUD,Approved
406,302,20241023,3,183.64,18.68,5.07,178.57,DKK,Approved
407,5836,20241013,1,13.34,0.0,0.34,13.0,EUR,Approved
408,3472,20240418,1,48.01,0.0,0.96,47.05,COP,Declined
409,2381,20250627,3,14.81,0.0,0.69,14.12,MXN,Approved
410,4316,20240113,6,14.12,0.0,0.31,13.81,AUD,Approved
411,4201,20250111,6,43.78,0.0,0.55,43.23,EUR,Approved
412,2195,20250212,1,67.46,0.0,1.31,66.15,NZD,Approved
413,1301,20250921,1,14.71,0.0,0.36,14.35,MXN,Approved
414,4972,20250909,5,22.84,0.0,0.65,22.19,USD,Approved
415,5482,20240115,3,67.23,0.0,2.05,65.18,EUR,Approved
416,5971,20240706,1,45.78,0.0,0.92,44.86,EUR,Approved
417,2082,20240821,1,120.36,0.0,2.27,118.09,GBP,Approved
418,3369,20250402,1,58.05,0.0,1.14,56.91,COP,Approved
419,5882,20240524,2,45.21,0.0,0.96,44.25,EUR,Approved
420,2279,20250531,3,50.9,0.0,1.62,49.28,EUR,Approved
421,4736,20240520,2,26.45,0.0,0.6,25.85,EUR,Approved
422,5558,20250616,1,28.18,1.48,0.61,27.57,EUR,Approved
423,1185,20250920,1,71.51,0.0,1.39,70.12,MXN,Approved
424,4270,20240424,2,137.94,0.0,2.72,135.22,ARS,Approved
425,4137,20240213,1,18.13,0.0,0.43,17.7,NOK,Approved
426,2195,20240722,1,42.7,0.0,0.87,41.83,NZD,Approved
427,5882,20250417,1,100.79,0.0,1.91,98.88,EUR,Approved
428,5111,20241104,1,69.44,0.0,1.35,68.09,EUR,Approved
429,5962,20241117,3,35.66,0.0,1.23,34.43,EUR,Approved
430,3249,20250208,2,65.0,0.0,1.34,63.66,DKK,Approved
431,1347,20241226,1,131.24,0.0,2.46,128.78,EUR,Approved
432,1635,20240505,2,69.47,0.0,1.42,68.05,NZD,Declined
433,4739,20240429,2,42.61,0.0,0.91,41.7,EUR,Approved
434,2082,20240801,2,141.53,27.12,2.79,138.74,GBP,Approved
435,1303,20241106,1,86.87,0.0,1.66,85.21,EUR,Approved
436,5481,20251003,5,22.34,0.0,0.64,21.7,USD,Approved
437,2017,20250828,2,49.48,0.0,1.04,48.44,GBP,Declined
438,510,20240305,4,131.55,0.0,3.04,128.51,EUR,Declined
439,3345,20241231,3,84.58,0.0,2.5,82.08,ARS,Approved
440,3249,20240723,2,49.74,0.0,1.05,48.69,DKK,Approved
441,2279,20240705,1,43.18,0.0,0.88,42.3,EUR,Approved
442,2436,20240917,3,16.36,0.0,0.73,15.63,COP,Approved
443,1317,20240330,5,63.67,0.0,1.55,62.12,USD,Approved
444,1720,20250127,4,182.38,0.0,4.16,178.22,EUR,Approved
445,2847,20240529,3,139.64,0.0,3.93,135.71,AUD,Approved
446,5820,20250215,1,22.5,0.0,0.5,22.0,EUR,Approved
447,5878,20250319,3,63.22,0.0,1.94,61.28,GBP,Approved
448,538,20240519,4,22.7,0.0,0.65,22.05,NZD,Approved
449,5364,20241019,1,11.65,0.0,0.31,11.34,EUR,Approved
450,2393,20250410,3,70.47,0.0,2.13,68.34,ARS,Approved
451,2560,20250922,2,34.42,0.0,0.75,33.67,NZD,Approved
452,2082,20240903,4,56.76,13.89,1.4,55.36,GBP,Approved
453,5181,20240407,3,113.84,0.0,3.26,110.58,AUD,Approved
454,2534,20240618,3,165.95,0.0,4.61,161.34,NZD,Approved
455,33,20241105,2,74.86,0.0,1.52,73.34,AUD,Approved
456,5543,20250301,6,101.94,8.21,1.02,100.92,USD,Approved
457,5834,20240307,1,12.43,0.0,0.32,12.11,USD,Approved
458,2321,20240225,1,18.41,0.0,0.43,17.98,SEK,Approved
459,2361,20250711,5,15.95,0.0,0.5,15.45,EUR,Approved
460,92,20250531,1,93.77,0.0,1.79,91.98,CAD,Approved
461,1245,20250721,2,52.24,0.0,1.09,51.15,USD,Approved
462,761,20240530,1,114.04,0.0,2.15,111.89,MXN,Declined
463,4760,20241113,2,34.66,0.0,0.76,33.9,EUR,Approved
464,2991,20240520,4,29.54,0.0,0.8,28.74,NOK,Approved
465,1716,20241110,6,57.41,0.0,0.66,56.75,EUR,Approved
466,5502,20240106,2,115.33,28.58,2.29,113.04,SEK,Approved
467,3770,20240707,1,61.28,0.0,1.2,60.08,GBP,Approved
468,5543,20241112,1,37.8,0.0,0.78,37.02,USD,Approved
469,1555,20250827,2,32.71,0.0,0.72,31.99,GBP,Approved
470,5104,20250607,3,87.92,0.0,2.59,85.33,BRL,Approved
471,5031,20240611,1,23.74,0.0,0.53,23.21,EUR,Approved
472,5340,20250102,3,113.14,0.0,3.24,109.9,EUR,Approved
473,4865,20250531,2,60.6,0.0,1.25,59.35,AUD,Approved
474,4834,20240306,3,31.2,0.0,1.11,30.09,SEK,Approved
475,5014,20241119,5,43.77,7.73,1.11,42.66,SEK,Approved
476,5340,20240711,1,106.7,0.0,2.02,104.68,EUR,Approved
477,2279,20241230,1,6.6,0.0,0.22,6.38,EUR,Approved
478,1317,20250104,5,92.93,0.0,2.19,90.74,USD,Approved
479,441,20241201,3,87.75,0.0,2.58,85.17,EUR,Approved
480,1606,20250731,2,58.92,0.0,1.22,57.7,EUR,Approved
481,5075,20251028,1,140.61,0.0,2.63,137.98,CAD,Approved
482,5986,20250810,3,64.67,0.0,1.98,62.69,NZD,Declined
483,2279,20240512,1,93.37,0.0,1.78,91.59,EUR,Approved
484,2677,20240520,1,111.86,23.19,2.11,109.75,AUD,Approved
485,2207,20241201,5,34.65,0.0,0.91,33.74,EUR,Approved
486,3249,20250513,3,145.0,0.0,4.07,140.93,DKK,Approved
487,2763,20251010,1,20.18,0.0,0.46,19.72,EUR,Approved
488,4059,20240624,5,130.61,0.0,3.02,127.59,COP,Approved
489,1606,20240205,2,58.24,0.0,1.21,57.03,EUR,Approved
490,2279,20240522,5,151.51,0.0,3.48,148.03,EUR,Approved
491,2279,20251010,3,5.0,0.0,0.43,4.57,EUR,Approved
492,1875,20250611,3,27.9,0.0,1.03,26.87,EUR,Approved
493,4786,20250518,5,42.57,0.0,1.09,41.48,AUD,Approved
494,3198,20240106,3,62.49,0.0,1.92,60.57,USD,Approved
495,3323,20250806,1,54.19,0.0,1.08,53.11,ARS,Approved
496,1480,20240811,1,59.51,0.0,1.17,58.34,NZD,Approved
497,2279,20241221,1,93.34,0.0,1.78,91.56,EUR,Approved
498,2044,20240205,2,111.12,0.0,2.21,108.91,EUR,Approved
499,5370,20250629,3,219.78,0.0,6.01,213.77,USD,Approved
500,244,20250608,2,9.68,0.0,0.28,9.4,USD,Approved
501,1080,20240226,3,98.02,10.89,2.85,95.17,MXN,Approved
502,3886,20240107,5,38.89,0.0,1.01,37.88,AUD,Approved
503,3518,20250318,3,26.98,0.0,1.0,25.98,EUR,Approved
504,4193,20241110,2,47.04,0.0,0.99,46.05,DKK,Approved
505,322,20240420,2,42.56,0.0,0.91,41.65,EUR,Approved
506,5218,20240425,1,42.16,0.0,0.86,41.3,BRL,Approved
507,5539,20241102,1,13.69,0.0,0.35,13.34,EUR,Approved
508,4712,20251028,1,52.18,0.0,1.04,51.14,EUR,Approved
509,1075,20241105,2,110.29,0.0,2.2,108.09,MXN,Approved
510,4736,20240403,5,22.83,1.36,0.65,22.18,EUR,Approved
511,1866,20240710,3,537.92,39.64,14.29,523.63,AUD,Approved
512,1012,20241005,1,377.54,0.0,6.9,370.64,DKK,Approved
513,510,20250713,1,97.0,0.0,1.85,95.15,EUR,Approved
514,336,20240224,1,73.79,0.0,1.43,72.36,CAD,Approved
515,4942,20240117,1,59.55,0.0,1.17,58.38,EUR,Approved
516,4953,20241130,5,14.35,0.0,0.47,13.88,DKK,Declined
517,200,20240302,3,17.39,0.0,0.75,16.64,ARS,Approved
518,4201,20250928,1,64.48,0.0,1.26,63.22,EUR,Approved
519,1555,20250726,2,31.76,0.0,0.7,31.06,GBP,Approved
520,1355,20250709,2,88.87,0.0,1.79,87.08,USD,Approved
521,3323,20241122,3,67.71,0.0,2.06,65.65,ARS,Approved
522,2541,20240507,3,22.04,0.0,0.87,21.17,CAD,Approved
523,1206,20250514,1,40.76,0.0,0.83,39.93,DKK,Approved
524,33,20240915,3,29.16,0.0,1.06,28.1,AUD,Approved
525,1889,20250915,1,28.61,0.0,0.61,28.0,USD,Approved
526,2279,20250213,1,62.67,0.0,1.23,61.44,EUR,Approved
527,2727,20240522,1,74.66,0.0,1.44,73.22,EUR,Approved
528,2279,20250131,4,133.31,0.0,3.08,130.23,EUR,Approved
529,2123,20241224,4,45.61,0.0,1.15,44.46,ARS,Approved
530,5742,20251013,1,88.86,0.0,1.7,87.16,COP,Approved
531,5471,20241114,2,53.43,0.0,1.12,52.31,BRL,Approved
532,2206,20251009,3,138.84,0.0,3.91,134.93,NZD,Approved
533,5572,20241004,2,57.85,0.0,1.2,56.65,COP,Approved
534,538,20251013,4,168.62,0.0,3.86,164.76,NZD,Approved
535,63,20251023,5,682.5,107.55,15.16,667.34,CAD,Approved
536,1957,20240331,3,20.47,0.0,0.83,19.64,EUR,Approved
537,1183,20240322,1,92.74,0.0,1.77,90.97,EUR,Approved
538,4138,20240119,6,19.96,0.0,0.36,19.6,USD,Approved
539,3621,20250113,1,42.09,0.0,0.86,41.23,EUR,Approved
540,5837,20251006,2,23.69,0.0,0.55,23.14,EUR,Approved
541,4457,20250103,2,72.59,15.25,1.48,71.11,SEK,Approved
542,2219,20250402,2,66.06,0.0,1.36,64.7,EUR,Approved
543,1574,20240119,1,15.45,0.0,0.38,15.07,BRL,Approved
544,361,20240909,3,54.79,0.0,1.72,53.07,GBP,Approved
545,1574,20241229,1,74.54,0.0,1.44,73.1,BRL,Approved
546,1164,20240711,5,422.54,0.0,9.45,413.09,NZD,Approved
547,4934,20241004,3,36.81,0.0,1.26,35.55,EUR,Approved
548,1890,20251018,3,26.95,0.0,1.0,25.95,EUR,Approved
549,4059,20240204,3,42.2,0.0,1.4,40.8,COP,Approved
550,3779,20240831,2,192.4,0.0,3.76,188.64,AUD,Declined
551,388,20250807,1,85.08,0.0,1.63,83.45,EUR,Approved
552,141,20251006,3,113.62,0.0,3.25,110.37,EUR,Approved
553,2423,20240313,2,199.13,20.8,3.88,195.25,BRL,Approved
554,5511,20250918,4,424.57,0.0,9.49,415.08,NOK,Approved
555,3704,20240923,2,63.77,0.0,1.31,62.46,EUR,Approved
556,5050,20241129,3,41.15,0.0,1.37,39.78,EUR,Approved
557,311,20250913,4,7.06,0.0,0.31,6.75,ARS,Approved
558,2116,20240616,2,169.77,0.0,3.33,166.44,EUR,Approved
559,388,20241205,1,14.96,2.19,0.37,14.59,EUR,Approved
560,2018,20240406,3,88.43,0.0,2.6,85.83,EUR,Approved
561,1672,20250814,5,219.5,0.0,4.98,214.52,SEK,Approved
562,5474,20240304,5,88.76,0.0,2.1,86.66,COP,Approved
563,4865,20250801,6,64.36,0.0,0.71,63.65,AUD,Approved
564,4834,20240405,2,13.12,0.0,0.35,12.77,SEK,Approved
565,141,20250629,4,135.11,0.0,3.12,131.99,EUR,Approved
566,2963,20250103,6,60.0,0.0,0.68,59.32,EUR,Approved
567,593,20241210,3,73.56,0.0,2.21,71.35,GBP,Approved
568,5093,20250317,2,37.09,2.27,0.8,36.29,EUR,Approved
569,2492,20250326,4,53.62,0.0,1.33,52.29,BRL,Approved
570,593,20240821,1,33.69,0.0,0.71,32.98,GBP,Approved
571,5882,20240605,2,96.67,7.1,1.94,94.73,EUR,Approved
572,1705,20240128,3,63.09,0.0,1.94,61.15,EUR,Approved
573,1234,20250416,3,100.18,0.0,2.9,97.28,CAD,Approved
574,3327,20250803,1,59.94,0.0,1.18,58.76,ARS,Approved
575,2825,20250402,2,35.21,0.0,0.77,34.44,COP,Approved
576,1606,20241203,2,40.8,0.0,0.88,39.92,EUR,Declined
577,4352,20250225,2,44.57,0.0,0.95,43.62,BRL,Declined
578,1716,20250109,2,141.03,0.0,2.78,138.25,EUR,Approved
579,2050,20251010,2,66.04,0.0,1.35,64.69,SEK,Approved
580,4114,20250915,5,65.09,0.0,1.58,63.51,EUR,Approved
581,3359,20241025,4,95.38,0.0,2.25,93.13,EUR,Approved
582,1710,20240125,1,86.1,0.0,1.65,84.45,NZD,Approved
583,5482,20250828,1,45.1,0.0,0.91,44.19,EUR,Approved
584,4204,20240306,1,113.95,0.0,2.15,111.8,EUR,Approved
585,1761,20250612,3,118.45,0.0,3.38,115.07,EUR,Approved
586,5071,20250912,2,55.6,0.0,1.16,54.44,CAD,Approved
587,1826,20250125,4,17.07,0.0,0.53,16.54,GBP,Approved
588,5850,20241004,3,218.0,0.0,5.97,212.03,GBP,Approved
589,5370,20240110,1,19.46,0.0,0.45,19.01,USD,Approved
590,2268,20241211,1,14.02,0.0,0.35,13.67,EUR,Approved
591,3912,20240520,4,34.71,0.0,0.91,33.8,EUR,Approved
592,3175,20240128,3,52.95,0.0,1.68,51.27,EUR,Approved
593,4865,20240409,2,116.9,0.0,2.32,114.58,AUD,Approved
594,5071,20240705,5,46.33,0.0,1.17,45.16,CAD,Approved
595,3622,20250127,2,26.17,0.0,0.6,25.57,MXN,Approved
596,3289,20241106,1,62.73,0.0,1.23,61.5,EUR,Approved
597,2016,20240917,1,472.18,0.0,8.6,463.58,EUR,Approved
598,5347,20240309,1,31.63,0.0,0.67,30.96,AUD,Approved
599,3531,20240207,6,49.49,0.0,0.6,48.89,EUR,Approved
600,396,20240306,2,49.62,0.0,1.04,48.58,EUR,Approved
601,3950,20250419,3,69.14,4.34,2.1,67.04,DKK,Approved
602,1301,20250508,1,22.89,0.0,0.51,22.38,MXN,Approved
603,933,20250411,2,17.15,0.0,0.43,16.72,GBP,Approved
604,5901,20240304,5,6.25,0.0,0.29,5.96,EUR,Declined
605,5340,20251026,1,80.9,7.57,1.56,79.34,EUR,Approved
606,4291,20240628,3,42.8,0.0,1.41,41.39,EUR,Approved
607,3442,20240408,4,23.49,0.0,0.67,22.82,EUR,Approved
608,2163,20250620,1,62.71,0.0,1.23,61.48,SEK,Approved
609,1866,20241030,2,114.66,0.0,2.28,112.38,AUD,Approved
610,2002,20240313,2,33.75,3.63,0.74,33.01,EUR,Approved
611,2497,20250630,5,98.9,0.0,2.33,96.57,EUR,Approved
612,2023,20240522,2,68.35,0.0,1.4,66.95,NZD,Approved
613,1358,20240801,5,40.73,0.0,1.05,39.68,CAD,Approved
614,5423,20241031,1,25.9,0.0,0.57,25.33,NZD,Approved
615,4499,20250217,1,9.8,0.0,0.28,9.52,EUR,Approved
616,3730,20241210,2,27.95,6.22,0.63,27.32,NOK,Declined
617,2421,20250820,5,123.97,0.0,2.88,121.09,CAD,Approved
618,4834,20250508,2,51.02,0.0,1.07,49.95,SEK,Approved
619,1049,20240504,1,72.99,0.0,1.41,71.58,SEK,Approved
620,919,20250211,1,151.15,0.0,2.82,148.33,EUR,Approved
621,5692,20240823,1,84.54,0.0,1.62,82.92,NOK,Approved
622,5587,20251018,1,24.62,0.0,0.54,24.08,EUR,Approved
623,3948,20250908,1,61.69,0.0,1.21,60.48,USD,Approved
624,2635,20241209,5,128.75,0.0,2.98,125.77,EUR,Approved
625,5292,20251007,2,32.58,0.0,0.72,31.86,ARS,Approved
626,4365,20250604,3,47.12,0.0,1.53,45.59,AUD,Approved
627,4617,20250610,1,64.79,0.0,1.27,63.52,EUR,Approved
628,3798,20240304,5,274.47,0.0,6.19,268.28,EUR,Approved
629,5479,20250516,1,18.09,0.0,0.43,17.66,ARS,Approved
630,1814,20250927,1,127.32,0.0,2.39,124.93,ARS,Approved
631,1574,20240111,2,23.27,0.0,0.54,22.73,BRL,Approved
632,3442,20250829,6,139.71,0.0,1.32,138.39,EUR,Approved
633,2074,20250923,1,37.33,0.0,0.77,36.56,EUR,Approved
634,385,20250305,4,111.43,0.0,2.6,108.83,NZD,Approved
635,5739,20241027,3,44.83,0.0,1.47,43.36,AUD,Approved
636,5364,20240902,6,28.19,5.58,0.43,27.76,EUR,Approved
637,63,20250811,3,115.82,0.0,3.31,112.51,CAD,Approved
638,5126,20240403,2,102.22,10.91,2.04,100.18,CAD,Approved
639,3018,20241110,1,52.31,0.0,1.04,51.27,EUR,Approved
640,2963,20240601,3,59.28,0.0,1.84,57.44,EUR,Approved
641,1049,20240827,1,116.85,0.0,2.2,114.65,SEK,Approved
642,1234,20240519,1,68.95,0.0,1.34,67.61,CAD,Approved
643,1645,20250819,1,173.87,0.0,3.23,170.64,MXN,Approved
644,3291,20240803,1,47.39,0.0,0.95,46.44,GBP,Approved
645,2818,20250104,4,10.19,0.0,0.37,9.82,EUR,Approved
646,1615,20241019,2,40.71,0.0,0.87,39.84,ARS,Approved
647,4834,20240828,5,89.49,0.0,2.12,87.37,SEK,Approved
648,2082,20250618,5,55.31,0.0,1.37,53.94,GBP,Approved
649,1234,20241116,2,137.36,0.0,2.71,134.65,CAD,Approved
650,2279,20240214,2,114.52,0.0,2.28,112.24,EUR,Approved
651,4138,20250808,2,84.13,0.0,1.7,82.43,USD,Declined
652,1889,20250905,1,100.53,0.0,1.91,98.62,USD,Approved
653,1875,20241010,3,75.7,0.0,2.27,73.43,EUR,Approved
654,748,20250806,1,35.01,0.0,0.73,34.28,AUD,Approved
655,648,20250706,4,33.29,0.0,0.88,32.41,MXN,Approved
656,1720,20240730,1,35.72,0.0,0.74,34.98,EUR,Approved
657,4210,20240327,4,432.96,0.0,9.68,423.28,CAD,Approved
658,3185,20240107,5,633.57,0.0,14.09,619.48,COP,Approved
659,4879,20250403,2,70.11,0.0,1.43,68.68,SEK,Declined
660,4201,20240701,2,37.04,0.0,0.8,36.24,EUR,Approved
661,3690,20241123,1,172.22,0.0,3.2,169.02,SEK,Approved
662,948,20241025,2,42.92,0.0,0.92,42.0,EUR,Approved
663,5438,20250201,2,111.35,0.0,2.22,109.13,BRL,Approved
664,176,20240114,1,55.92,0.0,1.11,54.81,DKK,Approved
665,5713,20240409,2,32.19,0.0,0.71,31.48,EUR,Approved
666,4832,20240617,6,20.43,0.0,0.36,20.07,EUR,Approved
667,1552,20240819,2,18.39,0.0,0.45,17.94,BRL,Approved
668,5899,20240420,1,71.08,0.0,1.38,69.7,EUR,Approved
669,2455,20241212,2,77.36,0.0,1.57,75.79,COP,Approved
670,4834,20241205,3,15.48,0.0,0.7,14.78,SEK,Approved
671,5539,20250905,2,34.27,0.0,0.75,33.52,EUR,Approved
672,2940,20240827,4,50.22,0.0,1.25,48.97,EUR,Approved
673,3610,20240827,4,53.91,0.0,1.34,52.57,SEK,Approved
674,3831,20240926,1,64.63,0.0,1.26,63.37,AUD,Approved
675,3415,20250623,2,26.5,0.0,0.6,25.9,EUR,Approved
676,1190,20241012,3,57.02,0.0,1.78,55.24,EUR,Approved
677,1720,20241130,4,66.76,0.0,1.62,65.14,EUR,Approved
678,709,20250719,2,39.61,0.0,0.85,38.76,EUR,Approved
679,2359,20250318,2,67.72,9.56,1.39,66.33,EUR,Approved
680,1183,20250517,1,119.28,0.0,2.25,117.03,EUR,Approved
681,1084,20250104,1,37.23,0.0,0.77,36.46,BRL,Approved
682,745,20240429,5,16.51,0.0,0.51,16.0,MXN,Approved
683,2279,20240315,2,57.8,0.0,1.2,56.6,EUR,Approved
684,567,20250226,4,33.22,0.0,0.88,32.34,EUR,Approved
685,4304,20240310,2,23.31,0.0,0.54,22.77,EUR,Approved
686,5347,20240927,2,106.49,21.48,2.12,104.37,AUD,Approved
687,1837,20240511,6,533.62,0.0,4.47,529.15,NOK,Approved
688,4937,20240407,5,48.02,0.0,1.21,46.81,EUR,Approved
689,3442,20240411,3,48.26,0.0,1.55,46.71,EUR,Approved
690,2279,20250303,2,177.14,0.0,3.47,173.67,EUR,Approved
691,4838,20240615,4,17.54,3.39,0.54,17.0,COP,Approved
692,4736,20240414,2,55.0,10.93,1.14,53.86,EUR,Approved
693,5564,20250820,1,46.61,0.0,0.94,45.67,DKK,Approved
694,5566,20250702,1,48.77,0.0,0.98,47.79,EUR,Approved
695,4092,20250317,3,7.42,0.0,0.49,6.93,DKK,Approved
696,5424,20250926,1,45.96,10.9,0.93,45.03,USD,Approved
697,365,20251005,1,39.79,0.0,0.82,38.97,MXN,Approved
698,1212,20240922,5,70.67,0.0,1.7,68.97,EUR,Approved
699,1778,20250223,2,36.03,0.0,0.78,35.25,DKK,Approved
700,4741,20240917,1,28.63,0.0,0.62,28.01,NOK,Approved
701,301,20250309,1,35.12,0.0,0.73,34.39,NOK,Declined
702,4495,20250219,4,5.0,0.0,0.26,4.74,CAD,Approved
703,3968,20241220,2,56.9,0.0,1.18,55.72,USD,Approved
704,5168,20250405,4,42.74,0.0,1.09,41.65,EUR,Approved
705,336,20250119,2,45.12,0.0,0.96,44.16,CAD,Approved
706,3612,20250626,1,28.48,0.0,0.61,27.87,NOK,Approved
707,622,20241001,2,24.96,0.0,0.57,24.39,AUD,Approved
708,385,20241105,4,75.26,0.0,1.81,73.45,NZD,Approved
709,5636,20240511,6,66.93,6.06,0.74,66.19,EUR,Approved
710,1351,20240218,1,28.69,0.0,0.62,28.07,EUR,Approved
711,1206,20250319,1,64.03,0.0,1.25,62.78,DKK,Approved
712,5159,20240620,6,19.76,0.0,0.36,19.4,ARS,Approved
713,1825,20241125,5,74.21,0.0,1.78,72.43,EUR,Approved
714,4991,20240106,3,61.23,0.0,1.89,59.34,CAD,Approved
715,3966,20250810,2,38.84,0.0,0.84,38.0,USD,Approved
716,1210,20240722,3,39.63,2.25,1.33,38.3,EUR,Approved
717,3027,20250103,1,60.75,0.0,1.19,59.56,EUR,Approved
718,3891,20250701,1,227.32,0.0,4.19,223.13,NZD,Approved
719,4248,20241007,4,17.95,0.0,0.54,17.41,COP,Approved
720,2812,20240224,2,21.19,0.0,0.5,20.69,EUR,Approved
721,2082,20240617,3,112.87,0.0,3.23,109.64,GBP,Approved
722,5663,20241108,2,67.59,0.0,1.38,66.21,AUD,Approved
723,2279,20250422,5,63.71,0.0,1.55,62.16,EUR,Approved
724,4088,20250303,5,78.62,0.0,1.88,76.74,CAD,Approved
725,4924,20250526,3,69.85,0.0,2.12,67.73,CAD,Approved
726,1049,20250216,3,30.86,0.0,1.1,29.76,SEK,Approved
727,2819,20240217,3,51.87,0.0,1.65,50.22,EUR,Approved
728,3251,20250907,1,90.04,10.44,1.72,88.32,EUR,Approved
729,3359,20240103,4,186.75,0.0,4.26,182.49,EUR,Approved
730,979,20250819,4,18.86,0.0,0.56,18.3,COP,Declined
731,143,20241124,4,38.76,0.0,1.0,37.76,BRL,Approved
732,3915,20240820,1,96.62,0.0,1.84,94.78,DKK,Approved
733,3612,20240229,3,10.04,0.0,0.56,9.48,NOK,Approved
734,4115,20250812,3,72.26,0.0,2.18,70.08,ARS,Approved
735,1357,20250613,2,57.61,0.0,1.19,56.42,SEK,Approved
736,2006,20240406,2,100.05,0.0,2.0,98.05,EUR,Approved
737,3359,20240306,1,51.66,0.0,1.03,50.63,EUR,Approved
738,388,20240131,2,41.18,0.0,0.88,40.3,EUR,Approved
739,1282,20240527,1,191.36,0.0,3.54,187.82,ARS,Approved
740,5201,20251021,4,86.51,0.0,2.05,84.46,AUD,Approved
741,1014,20240216,1,96.12,0.0,1.83,94.29,NOK,Approved
742,1049,20240831,2,154.31,0.0,3.03,151.28,SEK,Approved
743,4227,20240913,3,21.97,0.0,0.87,21.1,SEK,Approved
744,5229,20250422,3,58.73,10.95,1.83,56.9,CAD,Approved
745,5802,20250817,6,91.78,0.0,0.93,90.85,EUR,Approved
746,4920,20241221,2,37.88,0.0,0.82,37.06,EUR,Approved
747,4175,20251015,5,139.84,0.0,3.23,136.61,EUR,Approved
748,5256,20251002,2,23.49,0.0,0.55,22.94,DKK,Approved
749,2963,20250328,1,20.05,0.0,0.46,19.59,EUR,Approved
750,1717,20250605,1,13.66,0.0,0.35,13.31,USD,Approved
751,4220,20240625,4,11.72,0.0,0.41,11.31,EUR,Approved
752,2279,20240728,3,33.13,0.0,1.16,31.97,EUR,Approved
753,2084,20240211,2,33.89,0.0,0.74,33.15,COP,Approved
754,2279,20240503,2,204.62,0.0,3.99,200.63,EUR,Approved
755,3621,20240705,2,89.66,0.0,1.8,87.86,EUR,Approved
756,5359,20240125,4,14.5,0.0,0.47,14.03,ARS,Approved
757,5690,20240612,2,88.63,17.83,1.78,86.85,EUR,Approved
758,3824,20240204,5,17.25,0.0,0.53,16.72,COP,Approved
759,230,20240909,3,154.7,0.0,4.32,150.38,EUR,Approved
760,2279,20250419,4,104.53,0.0,2.45,102.08,EUR,Approved
761,835,20250414,2,19.92,0.0,0.48,19.44,EUR,Approved
762,3303,20250605,1,100.44,0.0,1.91,98.53,AUD,Approved
763,2231,20240920,2,36.73,5.82,0.8,35.93,DKK,Approved
764,4358,20240414,3,154.84,0.0,4.33,150.51,MXN,Approved
765,3490,20240807,1,51.93,0.0,1.03,50.9,EUR,Declined
766,1164,20250210,4,35.81,0.0,0.94,34.87,NZD,Approved
767,1014,20251007,4,106.15,0.0,2.49,103.66,NOK,Approved
768,625,20240724,2,92.82,0.0,1.86,90.96,AUD,Approved
769,4389,20250927,2,77.31,0.0,1.57,75.74,NOK,Approved
770,1968,20240803,4,106.56,0.0,2.49,104.07,COP,Approved
771,2396,20240304,6,70.4,0.0,0.76,69.64,EUR,Approved
772,2279,20240207,5,50.66,0.0,1.26,49.4,EUR,Approved
773,3875,20251026,1,82.92,0.0,1.59,81.33,ARS,Approved
774,330,20240809,2,64.54,0.0,1.33,63.21,BRL,Approved
775,2082,20241207,2,8.36,0.0,0.26,8.1,GBP,Declined
776,589,20250417,5,30.25,0.0,0.82,29.43,NZD,Approved
777,349,20250619,2,46.96,0.0,0.99,45.97,DKK,Approved
778,510,20241222,1,97.38,0.0,1.85,95.53,EUR,Approved
779,2279,20250520,3,39.12,0.0,1.32,37.8,EUR,Approved
780,4088,20250801,2,98.39,0.0,1.97,96.42,CAD,Approved
781,2603,20240822,2,111.27,0.0,2.21,109.06,EUR,Approved
782,1515,20250824,6,54.65,0.0,0.64,54.01,EUR,Approved
783,3804,20240403,5,66.23,0.0,1.61,64.62,AUD,Approved
784,1245,20240707,3,33.8,0.0,1.18,32.62,USD,Approved
785,2120,20251010,1,66.25,0.0,1.29,64.96,CAD,Approved
786,5690,20240116,6,131.59,0.0,1.25,130.34,EUR,Approved
787,4888,20250109,2,46.74,0.0,0.99,45.75,EUR,Approved
788,5438,20241229,5,59.27,0.0,1.45,57.82,BRL,Approved
789,1049,20250201,1,76.6,0.0,1.48,75.12,SEK,Approved
790,3612,20250213,2,102.17,0.0,2.04,100.13,NOK,Approved
791,1804,20240622,2,60.07,12.83,1.24,58.83,NZD,Approved
792,4865,20250904,1,35.52,0.0,0.74,34.78,AUD,Approved
793,2507,20240704,1,40.31,0.0,0.83,39.48,BRL,Approved
794,4352,20240130,2,41.2,0.0,0.88,40.32,BRL,Approved
795,1822,20250414,1,9.72,0.0,0.27,9.45,EUR,Approved
796,407,20250114,2,400.04,0.0,7.7,392.34,USD,Approved
797,4453,20241107,4,6.15,0.0,0.29,5.86,COP,Approved
798,3508,20240318,2,80.37,0.0,1.63,78.74,EUR,Approved
799,5104,20250618,5,68.48,0.0,1.66,66.82,BRL,Approved
800,747,20250612,1,32.54,0.0,0.69,31.85,MXN,Approved
