bet_id,customer_id,date_id,game_id,stake,payout,bonus_used,grosswin,taxes,promo_cost,netwin
351,5877,20250928,5,46.89,44.64,3.36,2.25,0.04,2.69,-0.48
352,3665,20240828,5,8.46,8.02,0.0,0.44,0.01,0.0,0.43
353,5065,20240610,1,36.0,20.38,7.41,15.62,0.31,5.93,9.38
354,3458,20240126,1,5.26,5.25,0.0,0.01,0.0,0.0,0.01
355,920,20240811,1,5.28,4.88,1.08,0.4,0.01,0.86,-0.47
356,1519,20241220,5,13.24,12.89,0.0,0.35,0.01,0.0,0.34
357,3118,20250214,4,1.52,1.36,0.0,0.16,0.0,0.0,0.16
358,5653,20250307,4,2.94,2.7,0.0,0.24,0.0,0.0,0.24
359,5263,20240812,6,18.57,18.3,0.0,0.27,0.01,0.0,0.26
360,4407,20250817,7,4.22,4.66,0.0,-0.44,0.0,0.0,-0.44
361,3008,20250204,2,15.46,14.1,0.0,1.36,0.03,0.0,1.33
362,3063,20240702,1,18.41,19.14,0.0,-0.73,0.0,0.0,-0.73
363,30,20241001,3,15.35,16.28,0.0,-0.93,0.0,0.0,-0.93
364,978,20250612,1,3.05,2.15,0.0,0.9,0.02,0.0,0.88
365,3146,20240618,1,14.92,14.62,0.0,0.3,0.01,0.0,0.29
366,1114,20240709,3,25.12,23.02,0.0,2.1,0.04,0.0,2.06
367,5778,20240216,4,5.96,6.33,0.0,-0.37,0.0,0.0,-0.37
368,2058,20241125,2,27.65,27.33,0.0,0.32,0.01,0.0,0.31
369,2112,20241119,9,15.57,8.53,3.17,7.04,0.14,2.54,4.36
370,2621,20240710,2,17.89,13.85,0.0,4.04,0.08,0.0,3.96
371,3654,20240510,6,7.48,8.09,0.0,-0.61,0.0,0.0,-0.61
372,3054,20241125,9,206.48,200.98,0.0,5.5,0.11,0.0,5.39
373,5788,20240307,4,38.95,37.82,0.0,1.13,0.02,0.0,1.11
374,1921,20250305,2,19.0,22.76,0.0,-3.76,0.0,0.0,-3.76
375,3956,20250430,2,25.38,21.37,0.0,4.01,0.08,0.0,3.93
376,4550,20240502,6,24.13,22.95,0.0,1.18,0.02,0.0,1.16
377,3173,20240319,3,3.78,3.53,0.0,0.25,0.0,0.0,0.25
378,4317,20250918,3,21.46,20.35,0.0,1.11,0.02,0.0,1.09
379,4839,20240722,5,19.89,20.16,0.0,-0.27,0.0,0.0,-0.27
380,1126,20250222,7,10.74,11.16,0.0,-0.42,0.0,0.0,-0.42
381,1933,20250911,8,5.99,5.53,0.0,0.46,0.01,0.0,0.45
382,2887,20241227,1,40.48,33.84,0.0,6.64,0.13,0.0,6.51
383,5418,20240129,4,16.73,16.78,0.0,-0.05,0.0,0.0,-0.05
384,1097,20240120,1,4.47,3.29,0.0,1.18,0.02,0.0,1.16
385,2427,20240104,5,3.08,3.13,0.0,-0.05,0.0,0.0,-0.05
386,1646,20240802,2,7.94,7.4,0.0,0.54,0.01,0.0,0.53
387,5613,20240829,1,15.65,17.03,0.0,-1.38,0.0,0.0,-1.38
388,1156,20250421,5,31.31,30.51,0.0,0.8,0.02,0.0,0.78
389,2912,20250822,1,2.93,2.89,0.0,0.04,0.0,0.0,0.04
390,5652,20250328,1,2.36,2.41,0.0,-0.05,0.0,0.0,-0.05
391,4866,20240608,7,38.4,29.76,0.0,8.64,0.17,0.0,8.47
392,4777,20240816,3,1.87,1.87,0.0,0.0,0.0,0.0,0.0
393,726,20250718,5,22.28,22.67,5.67,-0.39,0.0,4.54,-4.93
394,405,20241107,1,7.32,6.8,0.0,0.52,0.01,0.0,0.51
395,4999,20240414,3,11.28,11.58,0.0,-0.3,0.0,0.0,-0.3
396,4075,20240602,4,24.13,22.23,1.87,1.9,0.04,1.5,0.36
397,1965,20250407,8,17.41,19.6,0.0,-2.19,0.0,0.0,-2.19
398,2658,20250719,5,13.83,14.03,0.0,-0.2,0.0,0.0,-0.2
399,1612,20251010,4,1.38,1.26,0.0,0.12,0.0,0.0,0.12
400,2582,20240316,2,15.48,16.74,0.0,-1.26,0.0,0.0,-1.26
401,1250,20241013,2,7.98,6.7,0.0,1.28,0.03,0.0,1.25
402,5853,20250824,6,4.8,4.82,1.25,-0.02,0.0,1.0,-1.02
403,5496,20240630,4,16.49,16.06,0.0,0.43,0.01,0.0,0.42
404,5537,20240917,6,18.06,17.08,2.34,0.98,0.02,1.87,-0.91
405,535,20250729,4,34.49,35.12,0.0,-0.63,0.0,0.0,-0.63
406,494,20240616,7,3.6,3.04,0.0,0.56,0.01,0.0,0.55
407,2900,20250502,1,6.05,6.28,0.0,-0.23,0.0,0.0,-0.23
408,109,20250824,1,4.82,3.88,0.0,0.94,0.02,0.0,0.92
409,4503,20240625,9,5.81,4.25,0.0,1.56,0.03,0.0,1.53
410,3654,20250126,5,8.44,8.78,0.0,-0.34,0.0,0.0,-0.34
411,1424,20250806,5,1.18,1.17,0.0,0.01,0.0,0.0,0.01
412,4892,20241030,9,13.78,14.71,0.0,-0.93,0.0,0.0,-0.93
413,4140,20250111,1,9.95,11.5,0.0,-1.55,0.0,0.0,-1.55
414,5469,20240731,7,107.17,140.59,0.0,-33.42,0.0,0.0,-33.42
415,3752,20241004,3,12.94,13.21,2.84,-0.27,0.0,2.27,-2.54
416,2340,20240402,4,43.79,38.41,0.0,5.38,0.11,0.0,5.27
417,3287,20250223,9,21.25,17.46,0.0,3.79,0.08,0.0,3.71
418,5325,20250816,5,30.05,29.33,0.0,0.72,0.01,0.0,0.71
419,2396,20250308,2,14.79,14.28,0.0,0.51,0.01,0.0,0.5
420,4926,20250716,3,14.44,15.7,0.0,-1.26,0.0,0.0,-1.26
421,3940,20250222,9,19.9,20.72,0.0,-0.82,0.0,0.0,-0.82
422,5928,20240605,1,25.45,21.17,0.0,4.28,0.09,0.0,4.19
423,136,20240919,8,15.41,10.32,4.28,5.09,0.1,3.42,1.57
424,3365,20241026,1,1.39,1.19,0.0,0.2,0.0,0.0,0.2
425,2097,20241019,2,6.1,6.47,0.0,-0.37,0.0,0.0,-0.37
426,2566,20240502,8,9.18,9.96,0.0,-0.78,0.0,0.0,-0.78
427,2200,20240622,9,32.56,28.94,0.0,3.62,0.07,0.0,3.55
428,4676,20250118,4,5.15,4.81,0.0,0.34,0.01,0.0,0.33
429,571,20240606,1,21.3,25.09,0.0,-3.79,0.0,0.0,-3.79
430,1628,20250710,5,2.95,2.97,0.0,-0.02,0.0,0.0,-0.02
431,724,20250703,8,7.18,8.61,0.0,-1.43,0.0,0.0,-1.43
432,389,20240905,5,22.82,22.46,0.0,0.36,0.01,0.0,0.35
433,3679,20240710,4,6.64,7.11,0.0,-0.47,0.0,0.0,-0.47
434,4891,20240928,5,15.05,14.75,0.0,0.3,0.01,0.0,0.29
435,1016,20250810,2,4.16,4.19,0.0,-0.03,0.0,0.0,-0.03
436,387,20240912,1,2.41,1.87,0.0,0.54,0.01,0.0,0.53
437,1128,20250101,2,25.34,21.99,0.0,3.35,0.07,0.0,3.28
438,2583,20250507,2,1.1,1.0,0.0,0.1,0.0,0.0,0.1
439,3781,20240318,8,23.61,18.69,0.0,4.92,0.1,0.0,4.82
440,678,20240626,7,12.04,9.07,0.0,2.97,0.06,0.0,2.91
441,2193,20241127,2,11.15,9.9,0.0,1.25,0.02,0.0,1.23
442,4988,20240706,1,11.88,5.22,0.0,6.66,0.13,0.0,6.53
443,5378,20250201,5,3.78,3.61,0.0,0.17,0.0,0.0,0.17
444,1786,20240802,9,3.22,1.9,0.0,1.32,0.03,0.0,1.29
445,705,20240528,4,13.77,12.22,0.0,1.55,0.03,0.0,1.52
446,2263,20240717,6,20.99,21.17,0.0,-0.18,0.0,0.0,-0.18
447,898,20240606,1,43.36,44.07,0.0,-0.71,0.0,0.0,-0.71
448,529,20240510,6,21.37,21.92,0.0,-0.55,0.0,0.0,-0.55
449,909,20250914,8,4.85,5.94,0.0,-1.09,0.0,0.0,-1.09
450,5224,20240710,10,8.69,9.2,0.0,-0.51,0.0,0.0,-0.51
451,1894,20250630,1,1.98,1.5,0.0,0.48,0.01,0.0,0.47
452,1999,20240204,1,7.26,5.56,0.0,1.7,0.03,0.0,1.67
453,4431,20240503,5,2.86,2.99,0.0,-0.13,0.0,0.0,-0.13
454,933,20250605,1,8.04,8.83,0.0,-0.79,0.0,0.0,-0.79
455,606,20240705,5,14.66,14.84,4.39,-0.18,0.0,3.51,-3.69
456,611,20240926,2,15.8,14.4,0.0,1.4,0.03,0.0,1.37
457,305,20240726,2,9.03,6.02,0.0,3.01,0.06,0.0,2.95
458,1178,20250318,1,32.32,28.33,0.0,3.99,0.08,0.0,3.91
459,2285,20250829,7,6.36,8.43,0.56,-2.07,0.0,0.45,-2.52
460,3441,20240512,1,32.88,37.3,0.0,-4.42,0.0,0.0,-4.42
461,4781,20240424,3,8.63,8.74,0.0,-0.11,0.0,0.0,-0.11
462,323,20240419,5,6.55,6.29,0.0,0.26,0.01,0.0,0.25
463,2288,20240412,8,9.66,9.29,0.0,0.37,0.01,0.0,0.36
464,1349,20250905,2,19.95,21.6,0.0,-1.65,0.0,0.0,-1.65
465,2475,20240611,2,19.55,16.03,0.0,3.52,0.07,0.0,3.45
466,1414,20240528,1,294.89,243.67,0.0,51.22,1.02,0.0,50.2
467,3977,20241002,6,5.18,4.93,0.0,0.25,0.0,0.0,0.25
468,190,20250126,5,21.72,20.9,0.0,0.82,0.02,0.0,0.8
469,3665,20240222,3,25.25,26.35,0.0,-1.1,0.0,0.0,-1.1
470,1567,20250607,6,76.17,77.68,0.0,-1.51,0.0,0.0,-1.51
471,5857,20250314,7,5.39,3.4,0.0,1.99,0.04,0.0,1.95
472,3236,20241021,7,15.79,14.24,1.73,1.55,0.03,1.38,0.14
473,5813,20241023,10,11.39,13.91,0.0,-2.52,0.0,0.0,-2.52
474,3434,20241221,8,11.27,9.47,0.0,1.8,0.04,0.0,1.76
475,4916,20251002,3,28.32,25.97,0.0,2.35,0.05,0.0,2.3
476,979,20250116,6,15.21,14.99,0.0,0.22,0.0,0.0,0.22
477,3448,20241106,7,18.3,14.52,0.0,3.78,0.08,0.0,3.7
478,2396,20250827,6,5.29,5.3,0.0,-0.01,0.0,0.0,-0.01
479,2844,20250130,7,13.05,13.85,0.0,-0.8,0.0,0.0,-0.8
480,3305,20250918,2,11.14,10.57,0.0,0.57,0.01,0.0,0.56
481,5846,20250323,2,23.28,28.11,0.0,-4.83,0.0,0.0,-4.83
482,2316,20241222,2,11.49,10.7,0.0,0.79,0.02,0.0,0.77
483,4925,20250827,7,4.71,4.34,0.28,0.37,0.01,0.22,0.14
484,4847,20240314,5,17.14,17.26,0.0,-0.12,0.0,0.0,-0.12
485,4060,20240201,5,14.7,15.03,0.0,-0.33,0.0,0.0,-0.33
486,1004,20241225,8,28.43,13.48,0.0,14.95,0.3,0.0,14.65
487,2905,20250602,1,6.57,6.95,0.0,-0.38,0.0,0.0,-0.38
488,1246,20240216,2,27.29,27.25,0.0,0.04,0.0,0.0,0.04
489,1655,20240826,7,15.04,20.08,0.0,-5.04,0.0,0.0,-5.04
490,3314,20240623,1,20.33,20.14,0.0,0.19,0.0,0.0,0.19
491,3250,20241219,5,19.56,20.01,0.0,-0.45,0.0,0.0,-0.45
492,3528,20240418,2,11.97,13.34,0.0,-1.37,0.0,0.0,-1.37
493,4791,20240329,3,1.99,1.78,0.0,0.21,0.0,0.0,0.21
494,5192,20250815,2,16.44,18.13,0.0,-1.69,0.0,0.0,-1.69
495,5857,20241118,4,15.57,15.78,0.9,-0.21,0.0,0.72,-0.93
496,1037,20240723,6,9.65,9.48,0.0,0.17,0.0,0.0,0.17
497,1177,20250710,1,4.28,3.99,0.0,0.29,0.01,0.0,0.28
498,4137,20250924,1,1.92,2.17,0.0,-0.25,0.0,0.0,-0.25
499,2292,20250831,2,28.71,35.0,0.0,-6.29,0.0,0.0,-6.29
500,5184,20240530,7,10.71,9.09,2.96,1.62,0.03,2.37,-0.78
501,3314,20250113,8,25.36,19.9,0.0,5.46,0.11,0.0,5.35
502,3076,20240930,9,4.12,4.73,0.0,-0.61,0.0,0.0,-0.61
503,15,20250623,6,20.77,19.94,0.0,0.83,0.02,0.0,0.81
504,5717,20240729,4,16.42,15.06,0.0,1.36,0.03,0.0,1.33
505,2928,20240129,3,17.02,17.36,0.0,-0.34,0.0,0.0,-0.34
506,4905,20240906,5,223.91,218.94,0.0,4.97,0.1,0.0,4.87
507,4249,20241206,9,29.51,24.88,0.0,4.63,0.09,0.0,4.54
508,139,20240524,1,15.02,16.89,0.0,-1.87,0.0,0.0,-1.87
509,1855,20250619,10,5.31,3.0,0.0,2.31,0.05,0.0,2.26
510,5901,20240711,3,1.7,1.6,0.0,0.1,0.0,0.0,0.1
511,4494,20240219,6,3.53,3.44,0.0,0.09,0.0,0.0,0.09
512,710,20241028,2,21.8,22.11,6.45,-0.31,0.0,5.16,-5.47
513,4020,20240929,5,6.02,6.07,0.0,-0.05,0.0,0.0,-0.05
514,4201,20250421,1,7.11,7.06,0.0,0.05,0.0,0.0,0.05
515,5575,20241026,1,10.84,10.11,0.0,0.73,0.01,0.0,0.72
516,2250,20240219,4,5.45,5.3,0.0,0.15,0.0,0.0,0.15
517,3626,20250821,3,10.84,11.19,0.0,-0.35,0.0,0.0,-0.35
518,4622,20240429,4,9.45,8.52,0.0,0.93,0.02,0.0,0.91
519,1591,20250118,7,43.09,40.76,0.0,2.33,0.05,0.0,2.28
520,2882,20240714,7,8.51,9.81,0.0,-1.3,0.0,0.0,-1.3
521,1692,20251010,2,20.47,21.8,0.0,-1.33,0.0,0.0,-1.33
522,2112,20250207,1,10.07,10.9,0.0,-0.83,0.0,0.0,-0.83
523,1252,20240519,1,5.74,6.07,0.0,-0.33,0.0,0.0,-0.33
524,1317,20241113,7,9.92,8.5,0.0,1.42,0.03,0.0,1.39
525,2721,20250915,1,15.52,16.62,4.59,-1.1,0.0,3.67,-4.77
526,5496,20240331,6,24.1,23.96,0.0,0.14,0.0,0.0,0.14
527,3332,20240625,2,22.9,17.87,0.0,5.03,0.1,0.0,4.93
528,3172,20250713,1,18.55,17.08,0.0,1.47,0.03,0.0,1.44
529,685,20251014,8,11.23,8.12,0.95,3.11,0.06,0.76,2.29
530,4949,20240215,4,9.66,8.83,0.0,0.83,0.02,0.0,0.81
531,3807,20240413,5,28.04,26.64,0.0,1.4,0.03,0.0,1.37
532,408,20250727,7,10.16,10.09,2.37,0.07,0.0,1.9,-1.83
533,741,20241116,4,10.15,9.14,0.0,1.01,0.02,0.0,0.99
534,5699,20250616,2,17.43,19.8,0.0,-2.37,0.0,0.0,-2.37
535,5972,20240118,3,15.41,14.53,0.0,0.88,0.02,0.0,0.86
536,5027,20250202,5,7.32,7.36,1.26,-0.04,0.0,1.01,-1.05
537,2791,20240930,1,28.9,20.9,0.0,8.0,0.16,0.0,7.84
538,353,20250124,2,17.1,13.25,0.98,3.85,0.08,0.78,2.99
539,5140,20240507,5,36.57,35.97,0.0,0.6,0.01,0.0,0.59
540,3364,20240131,1,13.2,12.78,0.0,0.42,0.01,0.0,0.41
541,4185,20250525,1,6.15,7.04,0.9,-0.89,0.0,0.72,-1.61
542,1801,20241010,3,28.1,29.03,0.0,-0.93,0.0,0.0,-0.93
543,4822,20240406,7,3.53,3.15,0.0,0.38,0.01,0.0,0.37
544,5385,20240319,7,7.73,4.34,0.0,3.39,0.07,0.0,3.32
545,3734,20250104,9,0.75,0.6,0.0,0.15,0.0,0.0,0.15
546,3560,20250227,2,18.67,16.22,0.0,2.45,0.05,0.0,2.4
547,5830,20240616,9,34.26,39.75,0.0,-5.49,0.0,0.0,-5.49
548,5927,20240226,2,19.45,21.64,0.0,-2.19,0.0,0.0,-2.19
549,3526,20241020,7,10.19,10.02,0.0,0.17,0.0,0.0,0.17
550,3563,20250423,9,37.98,35.18,0.0,2.8,0.06,0.0,2.74
551,4088,20240708,7,6.27,6.28,0.0,-0.01,0.0,0.0,-0.01
552,3235,20240204,4,10.79,10.15,0.0,0.64,0.01,0.0,0.63
553,2413,20240801,4,15.94,15.42,0.0,0.52,0.01,0.0,0.51
554,617,20250525,5,17.16,16.07,1.07,1.09,0.02,0.86,0.21
555,5660,20250306,8,5.73,5.93,0.0,-0.2,0.0,0.0,-0.2
556,3376,20240104,7,14.82,13.85,0.0,0.97,0.02,0.0,0.95
557,5857,20250112,4,39.7,38.85,0.0,0.85,0.02,0.0,0.83
558,3811,20250731,1,34.94,27.45,0.0,7.49,0.15,0.0,7.34
559,5551,20240204,6,28.98,26.71,0.0,2.27,0.05,0.0,2.22
560,2085,20240623,1,15.56,13.93,0.0,1.63,0.03,0.0,1.6
561,3667,20241011,1,16.0,14.49,0.0,1.51,0.03,0.0,1.48
562,1336,20250804,5,2.4,2.3,0.0,0.1,0.0,0.0,0.1
563,3914,20250629,5,10.64,10.07,0.0,0.57,0.01,0.0,0.56
564,2274,20240529,3,11.42,10.68,0.0,0.74,0.01,0.0,0.73
565,5780,20250711,7,5.21,5.5,0.0,-0.29,0.0,0.0,-0.29
566,2003,20251021,3,20.73,22.35,0.0,-1.62,0.0,0.0,-1.62
567,5741,20241021,5,14.06,14.45,0.0,-0.39,0.0,0.0,-0.39
568,277,20250603,2,16.99,17.33,0.0,-0.34,0.0,0.0,-0.34
569,2945,20241209,5,3.82,4.0,0.0,-0.18,0.0,0.0,-0.18
570,5822,20241118,1,114.95,98.18,0.0,16.77,0.34,0.0,16.43
571,2875,20240824,5,2.77,2.7,0.0,0.07,0.0,0.0,0.07
572,882,20250920,2,31.38,26.2,0.0,5.18,0.1,0.0,5.08
573,405,20240328,6,9.25,8.96,0.0,0.29,0.01,0.0,0.28
574,4113,20250710,7,42.48,41.73,0.0,0.75,0.02,0.0,0.73
575,4514,20250625,4,23.89,23.9,0.0,-0.01,0.0,0.0,-0.01
576,4088,20240422,1,1.95,2.23,0.0,-0.28,0.0,0.0,-0.28
577,2813,20250112,10,5.84,6.65,0.0,-0.81,0.0,0.0,-0.81
578,5727,20250201,1,9.72,7.85,0.0,1.87,0.04,0.0,1.83
579,5392,20240130,9,17.02,17.67,0.0,-0.65,0.0,0.0,-0.65
580,875,20240610,3,1.84,1.89,0.0,-0.05,0.0,0.0,-0.05
581,856,20250213,7,19.4,13.57,0.0,5.83,0.12,0.0,5.71
582,5847,20250828,5,9.24,9.13,0.0,0.11,0.0,0.0,0.11
583,5123,20250511,8,1.84,1.23,0.0,0.61,0.01,0.0,0.6
584,3920,20240925,1,14.04,14.04,4.03,0.0,0.0,3.22,-3.22
585,4075,20250828,2,28.08,30.87,2.99,-2.79,0.0,2.39,-5.18
586,4040,20241020,7,11.47,9.63,0.0,1.84,0.04,0.0,1.8
587,2212,20240428,9,9.98,9.62,0.0,0.36,0.01,0.0,0.35
588,3172,20241005,3,29.22,28.77,0.0,0.45,0.01,0.0,0.44
589,4862,20250508,2,19.24,20.31,0.0,-1.07,0.0,0.0,-1.07
590,724,20240827,6,14.46,14.67,0.0,-0.21,0.0,0.0,-0.21
591,86,20250803,5,25.05,24.86,0.0,0.19,0.0,0.0,0.19
592,3116,20240426,1,1.98,1.98,0.0,0.0,0.0,0.0,0.0
593,4613,20240222,5,20.16,19.7,0.0,0.46,0.01,0.0,0.45
594,1534,20250428,5,3.84,3.83,0.0,0.01,0.0,0.0,0.01
595,3652,20240709,2,7.72,7.79,0.0,-0.07,0.0,0.0,-0.07
596,3197,20250810,3,18.35,16.75,4.05,1.6,0.03,3.24,-1.67
597,4625,20250706,1,8.98,8.67,0.0,0.31,0.01,0.0,0.3
598,1862,20240331,5,9.77,9.19,0.0,0.58,0.01,0.0,0.57
599,2266,20251008,5,23.73,22.98,0.0,0.75,0.02,0.0,0.73
600,2378,20240106,2,3.93,4.25,0.0,-0.32,0.0,0.0,-0.32
601,3,20241005,8,4.94,6.63,0.0,-1.69,0.0,0.0,-1.69
602,2396,20240424,7,8.07,6.55,0.0,1.52,0.03,0.0,1.49
603,4514,20250124,9,17.46,20.11,0.0,-2.65,0.0,0.0,-2.65
604,4786,20240812,7,6.13,5.96,0.0,0.17,0.0,0.0,0.17
605,4839,20250721,9,15.51,11.87,0.0,3.64,0.07,0.0,3.57
606,1284,20250405,8,4.37,4.37,0.0,0.0,0.0,0.0,0.0
607,290,20250622,6,30.65,31.36,0.0,-0.71,0.0,0.0,-0.71
608,4968,20240617,1,3.58,3.35,0.0,0.23,0.0,0.0,0.23
609,862,20251019,1,15.59,14.63,2.23,0.96,0.02,1.78,-0.84
610,2712,20250419,1,24.27,22.77,0.0,1.5,0.03,0.0,1.47
611,5566,20240202,6,1.71,1.7,0.0,0.01,0.0,0.0,0.01
612,4170,20250906,1,22.29,25.01,0.0,-2.72,0.0,0.0,-2.72
613,2463,20240217,3,6.31,6.39,0.0,-0.08,0.0,0.0,-0.08
614,1890,20250519,2,8.17,9.32,0.0,-1.15,0.0,0.0,-1.15
615,1206,20241107,2,11.68,13.22,0.0,-1.54,0.0,0.0,-1.54
616,882,20250706,2,10.41,10.32,0.0,0.09,0.0,0.0,0.09
617,477,20250104,2,2.34,2.77,0.0,-0.43,0.0,0.0,-0.43
618,30,20250421,3,13.89,13.67,0.0,0.22,0.0,0.0,0.22
619,2985,20251011,1,1.28,1.33,0.0,-0.05,0.0,0.0,-0.05
620,5440,20241110,2,15.03,15.5,0.0,-0.47,0.0,0.0,-0.47
621,3597,20240725,1,8.0,7.38,0.0,0.62,0.01,0.0,0.61
622,2036,20241217,6,9.27,9.2,0.0,0.07,0.0,0.0,0.07
623,1420,20241217,1,19.95,12.46,0.0,7.49,0.15,0.0,7.34
624,3930,20250418,6,4.08,4.23,0.73,-0.15,0.0,0.58,-0.73
625,3417,20240305,2,2.73,2.29,0.0,0.44,0.01,0.0,0.43
626,3918,20240112,2,20.59,22.78,0.0,-2.19,0.0,0.0,-2.19
627,4562,20241018,7,29.52,26.41,0.0,3.11,0.06,0.0,3.05
628,3019,20251021,7,4.57,4.76,1.09,-0.19,0.0,0.87,-1.06
629,4535,20251002,2,7.57,5.69,0.0,1.88,0.04,0.0,1.84
630,4406,20250109,2,6.37,7.54,0.0,-1.17,0.0,0.0,-1.17
631,965,20241003,8,11.2,12.21,0.0,-1.01,0.0,0.0,-1.01
632,405,20251017,7,4.89,4.34,0.0,0.55,0.01,0.0,0.54
633,1941,20241007,7,6.37,3.69,0.0,2.68,0.05,0.0,2.63
634,3609,20240215,1,14.21,14.07,0.0,0.14,0.0,0.0,0.14
635,3175,20250820,2,6.61,6.51,0.0,0.1,0.0,0.0,0.1
636,1438,20250419,1,4.75,3.45,0.0,1.3,0.03,0.0,1.27
637,2887,20240301,5,17.7,16.77,0.0,0.93,0.02,0.0,0.91
638,5093,20250310,5,19.15,18.52,0.0,0.63,0.01,0.0,0.62
639,1816,20241107,5,16.13,15.44,2.39,0.69,0.01,1.91,-1.23
640,2266,20240628,6,17.16,16.93,0.0,0.23,0.0,0.0,0.23
641,5272,20241216,4,17.39,17.0,3.74,0.39,0.01,2.99,-2.61
642,2204,20240214,2,11.26,11.47,0.0,-0.21,0.0,0.0,-0.21
643,4619,20240617,10,22.7,14.02,0.0,8.68,0.17,0.0,8.51
644,4434,20250119,2,5.77,5.65,0.0,0.12,0.0,0.0,0.12
645,3798,20240516,4,15.27,15.13,0.0,0.14,0.0,0.0,0.14
646,3587,20240210,2,8.0,9.08,0.46,-1.08,0.0,0.37,-1.45
647,2246,20240831,7,22.03,28.2,0.0,-6.17,0.0,0.0,-6.17
648,124,20240307,1,20.46,22.59,4.99,-2.13,0.0,3.99,-6.12
649,4518,20240802,5,10.27,10.07,0.0,0.2,0.0,0.0,0.2
650,1711,20240705,7,7.28,8.25,0.0,-0.97,0.0,0.0,-0.97
651,846,20241027,7,25.7,19.3,0.0,6.4,0.13,0.0,6.27
652,5281,20241206,5,9.17,8.35,0.0,0.82,0.02,0.0,0.8
653,944,20240224,6,4.48,4.8,0.25,-0.32,0.0,0.2,-0.52
654,3507,20240111,10,5.03,6.18,0.0,-1.15,0.0,0.0,-1.15
655,2454,20241010,1,5.59,5.3,0.0,0.29,0.01,0.0,0.28
656,1341,20241126,7,102.3,122.2,19.83,-19.9,0.0,15.86,-35.76
657,2574,20240606,5,9.78,8.86,0.0,0.92,0.02,0.0,0.9
658,1904,20240527,1,11.08,9.38,0.0,1.7,0.03,0.0,1.67
659,4922,20241018,7,35.35,34.33,0.0,1.02,0.02,0.0,1.0
660,2055,20250312,5,5.38,5.63,0.0,-0.25,0.0,0.0,-0.25
661,2550,20241010,6,24.72,23.88,0.0,0.84,0.02,0.0,0.82
662,3337,20240714,3,5.22,4.92,0.0,0.3,0.01,0.0,0.29
663,4102,20250329,1,13.93,13.29,0.0,0.64,0.01,0.0,0.63
664,70,20241224,1,24.1,20.71,5.13,3.39,0.07,4.1,-0.78
665,2828,20250518,2,38.67,27.81,0.0,10.86,0.22,0.0,10.64
666,2683,20240621,2,10.26,8.58,0.0,1.68,0.03,0.0,1.65
667,5688,20240712,8,18.53,19.39,0.0,-0.86,0.0,0.0,-0.86
668,2966,20250206,7,11.94,10.45,0.0,1.49,0.03,0.0,1.46
669,243,20250419,5,15.28,14.95,0.0,0.33,0.01,0.0,0.32
670,5660,20240125,2,9.68,7.11,0.0,2.57,0.05,0.0,2.52
671,5432,20241207,5,17.08,16.95,3.6,0.13,0.0,2.88,-2.75
672,1939,20240201,5,35.52,33.86,0.0,1.66,0.03,0.0,1.63
673,2137,20250214,5,21.66,21.83,0.0,-0.17,0.0,0.0,-0.17
674,5559,20241129,1,454.91,451.17,0.0,3.74,0.07,0.0,3.67
675,4783,20240209,2,11.19,15.14,0.0,-3.95,0.0,0.0,-3.95
676,1312,20241126,6,13.81,13.17,0.0,0.64,0.01,0.0,0.63
677,3197,20241007,2,2.43,3.07,0.41,-0.64,0.0,0.33,-0.97
678,4011,20240527,9,24.28,21.5,0.0,2.78,0.06,0.0,2.72
679,1586,20240515,2,4.33,3.64,0.0,0.69,0.01,0.0,0.68
680,5187,20250417,1,11.53,13.56,0.0,-2.03,0.0,0.0,-2.03
681,1810,20250207,7,4.16,2.75,0.0,1.41,0.03,0.0,1.38
682,991,20241030,1,6.44,6.19,0.0,0.25,0.0,0.0,0.25
683,3083,20240807,1,12.07,14.03,0.0,-1.96,0.0,0.0,-1.96
684,693,20240325,5,29.28,29.95,7.74,-0.67,0.0,6.19,-6.86
685,4336,20240627,6,14.1,14.14,1.43,-0.04,0.0,1.14,-1.18
686,4750,20250528,2,10.28,10.73,0.0,-0.45,0.0,0.0,-0.45
687,421,20250303,7,35.26,27.48,0.0,7.78,0.16,0.0,7.62
688,913,20240830,1,40.88,32.59,0.0,8.29,0.17,0.0,8.12
689,4148,20250531,2,2.65,1.9,0.0,0.75,0.02,0.0,0.73
690,1310,20241231,4,3.04,2.94,0.0,0.1,0.0,0.0,0.1
691,2558,20250728,8,13.4,12.32,0.0,1.08,0.02,0.0,1.06
692,802,20250217,7,11.55,12.05,0.0,-0.5,0.0,0.0,-0.5
693,3038,20240403,7,34.18,41.28,0.0,-7.1,0.0,0.0,-7.1
694,5686,20250622,2,4.99,4.64,0.0,0.35,0.01,0.0,0.34
695,5387,20240925,9,3.18,2.76,0.0,0.42,0.01,0.0,0.41
696,1001,20241005,5,2.32,2.31,0.0,0.01,0.0,0.0,0.01
697,4514,20250718,10,29.63,23.44,0.0,6.19,0.12,0.0,6.07
698,1445,20250404,7,10.41,9.31,0.0,1.1,0.02,0.0,1.08
699,5897,20250416,2,14.88,14.61,0.0,0.27,0.01,0.0,0.26
700,3493,20240927,2,19.5,10.81,0.0,8.69,0.17,0.0,8.52
701,2126,20250104,2,19.06,15.52,0.0,3.54,0.07,0.0,3.47
702,3593,20240913,1,16.04,9.99,0.0,6.05,0.12,0.0,5.93
