session_id,user_id,channel_id,session_start_ts,session_start_date_id,session_end_ts,session_end_date_id,duration_minutes
S000000279,U0001582,1,2020-05-18 07:27:00,20200518,2020-05-18 07:34:48,20200518,7.8
S000000280,U0000598,3,2023-06-21 00:45:00,20230621,2023-06-21 00:56:50,20230621,11.84
S000000281,U0000648,3,2022-01-12 02:34:00,20220112,2022-01-12 02:46:08,20220112,12.14
S000000282,U0002669,2,2023-08-31 16:32:00,20230831,2023-08-31 17:19:15,20230831,47.25
S000000283,U0003892,1,2019-09-16 12:03:00,20190916,2019-09-16 12:17:06,20190916,14.11
S000000284,U0003564,3,2024-08-23 21:19:00,20240823,2024-08-23 21:31:21,20240823,12.36
S000000285,U0000437,3,2021-01-26 06:28:00,20210126,2021-01-26 06:56:06,20210126,28.11
S000000286,U0002187,3,2020-09-12 20:18:00,20200912,2020-09-12 20:26:51,20200912,8.86
S000000287,U0002318,3,2025-10-10 17:40:00,20251010,2025-10-10 17:44:19,20251010,4.32
S000000288,U0002156,1,2022-11-04 02:30:00,20221104,2022-11-04 02:55:16,20221104,25.28
S000000289,U0002784,1,2021-12-10 09:07:00,20211210,2021-12-10 09:15:27,20211210,8.46
S000000290,U0002546,1,2023-03-26 13:54:00,20230326,2023-03-26 14:00:38,20230326,6.64
S000000291,U0002571,3,2024-09-24 17:41:00,20240924,2024-09-24 17:49:46,20240924,8.77
S000000292,U0003915,1,2020-10-26 14:12:00,20201026,2020-10-26 14:20:26,20201026,8.44
S000000293,U0000712,1,2024-10-14 02:07:00,20241014,2024-10-14 02:31:40,20241014,24.68
S000000294,U0003252,1,2025-10-12 23:54:00,20251012,2025-10-12 23:59:52,20251012,5.87
S000000295,U0003804,2,2025-04-16 11:58:00,20250416,2025-04-16 12:46:17,20250416,48.3
S000000296,U0003299,1,2024-12-10 09:37:00,20241210,2024-12-10 09:51:55,20241210,14.93
S000000297,U0001613,3,2022-07-11 16:42:00,20220711,2022-07-11 16:49:17,20220711,7.3
S000000298,U0000579,3,2019-02-08 12:14:00,20190208,2019-02-08 12:24:08,20190208,10.14
S000000299,U0003689,1,2021-05-17 03:02:00,20210517,2021-05-17 03:23:16,20210517,21.28
S000000300,U0000540,3,2022-11-05 16:30:00,20221105,2022-11-05 16:48:46,20221105,18.78
S000000301,U0003153,1,2019-05-02 03:54:00,20190502,2019-05-02 04:21:48,20190502,27.8
S000000302,U0000971,4,2024-08-24 14:17:00,20240824,2024-08-24 15:47:07,20240824,90.12
S000000303,U0003163,3,2022-03-24 22:24:00,20220324,2022-03-24 22:49:14,20220324,25.23
S000000304,U0000751,1,2019-08-09 19:58:00,20190809,2019-08-09 20:51:51,20190809,53.86
S000000305,U0002839,1,2023-11-18 16:59:00,20231118,2023-11-18 17:12:48,20231118,13.81
S000000306,U0000801,1,2023-04-17 10:08:00,20230417,2023-04-17 10:14:08,20230417,6.14
S000000307,U0000706,3,2024-10-15 17:32:00,20241015,2024-10-15 17:57:31,20241015,25.53
S000000308,U0000367,1,2019-09-12 20:07:00,20190912,2019-09-12 20:32:49,20190912,25.83
S000000309,U0001365,1,2024-10-22 15:00:00,20241022,2024-10-22 15:12:34,20241022,12.57
S000000310,U0002998,1,2020-06-01 15:14:00,20200601,2020-06-01 15:23:37,20200601,9.62
S000000311,U0000935,3,2020-02-24 23:48:00,20200224,2020-02-25 00:04:01,20200225,16.02
S000000312,U0001351,1,2022-12-09 18:04:00,20221209,2022-12-09 18:11:52,20221209,7.88
S000000313,U0001186,1,2023-01-14 01:34:00,20230114,2023-01-14 01:52:52,20230114,18.88
S000000314,U0000706,3,2019-01-02 17:36:00,20190102,2019-01-02 17:47:28,20190102,11.48
S000000315,U0000638,1,2021-10-11 11:57:00,20211011,2021-10-11 12:15:35,20211011,18.6
S000000316,U0000460,1,2019-06-27 16:32:00,20190627,2019-06-27 17:57:18,20190627,85.3
S000000317,U0001736,1,2024-08-28 02:32:00,20240828,2024-08-28 02:41:20,20240828,9.35
S000000318,U0003660,1,2022-01-11 17:42:00,20220111,2022-01-11 18:04:46,20220111,22.78
S000000319,U0003522,3,2019-05-08 21:36:00,20190508,2019-05-08 22:17:34,20190508,41.58
S000000320,U0000869,3,2020-06-07 11:01:00,20200607,2020-06-07 11:13:03,20200607,12.06
S000000321,U0000521,4,2019-01-31 23:45:00,20190131,2019-02-01 00:02:34,20190201,17.58
S000000322,U0003120,3,2022-01-07 04:28:00,20220107,2022-01-07 04:31:37,20220107,3.63
S000000323,U0000480,1,2024-01-04 15:55:00,20240104,2024-01-04 16:10:44,20240104,15.74
S000000324,U0001400,1,2024-08-16 16:35:00,20240816,2024-08-16 16:58:31,20240816,23.52
S000000325,U0000339,1,2023-03-13 12:24:00,20230313,2023-03-13 12:42:20,20230313,18.35
S000000326,U0000514,1,2024-10-22 06:38:00,20241022,2024-10-22 07:41:47,20241022,63.8
S000000327,U0001061,4,2019-09-11 04:58:00,20190911,2019-09-11 05:41:51,20190911,43.85
S000000328,U0003988,1,2024-04-16 23:46:00,20240416,2024-04-16 23:57:44,20240416,11.75
S000000329,U0002457,1,2024-12-09 05:37:00,20241209,2024-12-09 05:46:15,20241209,9.26
S000000330,U0001072,2,2024-02-13 03:56:00,20240213,2024-02-13 04:14:02,20240213,18.04
S000000331,U0003561,1,2020-10-07 02:12:00,20201007,2020-10-07 02:24:28,20201007,12.47
S000000332,U0003895,2,2019-06-22 03:39:00,20190622,2019-06-22 04:02:26,20190622,23.43
S000000333,U0003797,1,2022-04-24 05:22:00,20220424,2022-04-24 05:50:17,20220424,28.29
S000000334,U0003734,4,2023-09-15 02:44:00,20230915,2023-09-15 03:09:29,20230915,25.49
S000000335,U0003407,3,2022-06-23 03:36:00,20220623,2022-06-23 03:54:49,20220623,18.83
S000000336,U0002403,1,2020-11-18 18:22:00,20201118,2020-11-18 18:48:40,20201118,26.68
S000000337,U0003891,1,2024-06-18 10:38:00,20240618,2024-06-18 11:29:16,20240618,51.27
S000000338,U0002435,1,2019-02-19 22:14:00,20190219,2019-02-19 22:31:13,20190219,17.23
S000000339,U0002120,2,2020-06-03 07:42:00,20200603,2020-06-03 08:05:21,20200603,23.35
S000000340,U0000859,1,2022-07-06 05:27:00,20220706,2022-07-06 05:41:39,20220706,14.66
S000000341,U0001149,1,2022-07-03 00:39:00,20220703,2022-07-03 01:12:45,20220703,33.76
S000000342,U0003910,1,2021-12-11 22:24:00,20211211,2021-12-11 22:37:25,20211211,13.43
S000000343,U0000534,3,2025-05-30 09:24:00,20250530,2025-05-30 09:32:18,20250530,8.31
S000000344,U0000256,1,2024-01-31 02:08:00,20240131,2024-01-31 02:21:43,20240131,13.73
S000000345,U0000154,1,2023-06-08 03:07:00,20230608,2023-06-08 03:36:23,20230608,29.39
S000000346,U0001429,2,2025-04-07 07:06:00,20250407,2025-04-07 07:33:59,20250407,27.99
S000000347,U0001158,1,2023-08-26 07:46:00,20230826,2023-08-26 07:50:14,20230826,4.24
S000000348,U0001222,4,2019-04-14 04:04:00,20190414,2019-04-14 04:35:49,20190414,31.83
S000000349,U0001300,1,2025-07-13 08:49:00,20250713,2025-07-13 09:11:29,20250713,22.49
S000000350,U0001821,1,2024-05-01 13:43:00,20240501,2024-05-01 14:13:12,20240501,30.22
S000000351,U0001316,3,2023-03-02 12:31:00,20230302,2023-03-02 12:46:52,20230302,15.87
S000000352,U0002120,2,2022-01-07 14:52:00,20220107,2022-01-07 15:24:54,20220107,32.91
S000000353,U0002494,1,2021-05-24 15:30:00,20210524,2021-05-24 15:35:45,20210524,5.75
S000000354,U0000740,3,2021-09-09 04:38:00,20210909,2021-09-09 04:42:39,20210909,4.66
S000000355,U0000417,1,2024-03-19 22:59:00,20240319,2024-03-19 23:04:53,20240319,5.9
S000000356,U0000559,1,2025-12-05 21:17:00,20251205,2025-12-05 21:29:38,20251205,12.64
S000000357,U0002516,1,2022-09-05 09:28:00,20220905,2022-09-05 11:36:03,20220905,128.06
S000000358,U0000424,1,2025-05-15 13:59:00,20250515,2025-05-15 14:16:46,20250515,17.78
S000000359,U0002590,1,2025-07-15 06:39:00,20250715,2025-07-15 06:48:09,20250715,9.15
S000000360,U0002427,3,2023-11-13 07:25:00,20231113,2023-11-13 07:36:38,20231113,11.65
S000000361,U0001540,1,2021-05-06 14:21:00,20210506,2021-05-06 14:38:24,20210506,17.41
S000000362,U0003614,2,2022-01-12 16:08:00,20220112,2022-01-12 16:11:23,20220112,3.39
S000000363,U0001987,4,2024-07-24 15:20:00,20240724,2024-07-24 15:44:24,20240724,24.4
S000000364,U0002880,2,2020-04-24 12:03:00,20200424,2020-04-24 12:07:09,20200424,4.16
S000000365,U0002954,3,2019-06-08 19:18:00,20190608,2019-06-08 19:31:21,20190608,13.36
S000000366,U0002860,1,2025-06-13 05:43:00,20250613,2025-06-13 06:00:07,20250613,17.12
S000000367,U0001246,1,2024-11-27 10:17:00,20241127,2024-11-27 10:30:02,20241127,13.04
S000000368,U0000696,1,2022-06-07 16:38:00,20220607,2022-06-07 17:45:36,20220607,67.62
S000000369,U0001739,4,2019-04-02 23:10:00,20190402,2019-04-02 23:24:25,20190402,14.42
S000000370,U0000096,4,2022-11-16 10:18:00,20221116,2022-11-16 10:22:23,20221116,4.39
S000000371,U0000185,1,2020-12-24 15:38:00,20201224,2020-12-24 16:09:15,20201224,31.26
S000000372,U0003157,2,2019-01-29 11:41:00,20190129,2019-01-29 11:44:28,20190129,3.48
S000000373,U0000534,1,2020-03-04 12:11:00,20200304,2020-03-04 12:33:12,20200304,22.21
S000000374,U0001197,1,2025-06-27 02:52:00,20250627,2025-06-27 03:25:04,20250627,33.08
S000000375,U0001866,1,2025-04-08 20:05:00,20250408,2025-04-08 20:34:52,20250408,29.87
S000000376,U0002907,1,2022-02-06 16:47:00,20220206,2022-02-06 17:28:45,20220206,41.76
S000000377,U0003876,1,2024-02-22 06:25:00,20240222,2024-02-22 06:38:09,20240222,13.16
S000000378,U0003708,3,2019-02-23 02:49:00,20190223,2019-02-23 03:02:52,20190223,13.88
S000000379,U0002035,3,2025-12-24 18:08:00,20251224,2025-12-24 18:21:52,20251224,13.88
S000000380,U0002944,2,2021-05-31 16:10:00,20210531,2021-05-31 17:00:10,20210531,50.18
S000000381,U0003055,1,2025-05-25 13:33:00,20250525,2025-05-25 13:52:29,20250525,19.48
S000000382,U0003892,1,2021-06-24 07:22:00,20210624,2021-06-24 08:00:07,20210624,38.12
S000000383,U0003189,1,2024-01-25 00:32:00,20240125,2024-01-25 01:06:56,20240125,34.94
S000000384,U0003797,2,2019-09-16 07:44:00,20190916,2019-09-16 07:57:03,20190916,13.07
S000000385,U0001335,3,2019-02-28 16:51:00,20190228,2019-02-28 17:16:03,20190228,25.06
S000000386,U0001335,3,2024-12-19 09:40:00,20241219,2024-12-19 10:06:44,20241219,26.74
S000000387,U0001473,1,2023-05-24 13:37:00,20230524,2023-05-24 13:44:09,20230524,7.16
S000000388,U0000999,1,2019-01-09 02:44:00,20190109,2019-01-09 02:51:47,20190109,7.79
S000000389,U0002339,3,2019-08-15 21:48:00,20190815,2019-08-15 22:03:59,20190815,15.99
S000000390,U0000156,1,2022-11-25 00:44:00,20221125,2022-11-25 00:54:01,20221125,10.02
S000000391,U0000945,1,2025-08-01 05:05:00,20250801,2025-08-01 05:36:12,20250801,31.2
S000000392,U0003392,2,2020-06-24 00:56:00,20200624,2020-06-24 01:11:26,20200624,15.44
S000000393,U0003581,3,2021-08-24 08:40:00,20210824,2021-08-24 08:55:48,20210824,15.81
S000000394,U0000919,3,2024-08-29 14:49:00,20240829,2024-08-29 15:12:22,20240829,23.38
S000000395,U0001629,3,2024-05-01 15:37:00,20240501,2024-05-01 16:04:10,20240501,27.17
S000000396,U0000646,1,2023-10-26 13:38:00,20231026,2023-10-26 14:00:34,20231026,22.58
S000000397,U0000837,1,2024-04-20 09:25:00,20240420,2024-04-20 09:46:36,20240420,21.6
S000000398,U0002966,2,2021-05-06 02:37:00,20210506,2021-05-06 02:51:48,20210506,14.8
S000000399,U0001066,3,2020-04-06 20:10:00,20200406,2020-04-06 20:38:16,20200406,28.28
S000000400,U0000952,1,2021-03-24 05:11:00,20210324,2021-03-24 05:38:14,20210324,27.25
S000000401,U0000899,3,2021-03-11 00:23:00,20210311,2021-03-11 01:01:07,20210311,38.12
S000000402,U0003819,2,2021-02-19 23:43:00,20210219,2021-02-19 23:56:04,20210219,13.07
S000000403,U0001941,1,2024-02-14 14:30:00,20240214,2024-02-14 14:40:58,20240214,10.97
S000000404,U0001212,1,2024-12-04 08:40:00,20241204,2024-12-04 08:52:08,20241204,12.14
S000000405,U0000047,1,2019-03-28 22:04:00,20190328,2019-03-28 22:36:03,20190328,32.06
S000000406,U0000104,1,2022-11-02 11:11:00,20221102,2022-11-02 12:28:34,20221102,77.58
S000000407,U0000765,1,2020-07-07 16:19:00,20200707,2020-07-07 16:27:52,20200707,8.88
S000000408,U0002532,3,2023-01-08 13:32:00,20230108,2023-01-08 14:07:26,20230108,35.43
S000000409,U0001326,1,2020-07-22 00:19:00,20200722,2020-07-22 00:29:17,20200722,10.3
S000000410,U0000806,3,2020-11-10 17:39:00,20201110,2020-11-10 17:56:24,20201110,17.41
S000000411,U0000835,1,2025-10-04 03:46:00,20251004,2025-10-04 03:53:42,20251004,7.71
S000000412,U0000194,3,2024-11-25 04:00:00,20241125,2024-11-25 04:36:36,20241125,36.61
S000000413,U0002046,3,2021-01-07 21:16:00,20210107,2021-01-07 21:46:27,20210107,30.46
S000000414,U0002966,1,2022-05-28 15:01:00,20220528,2022-05-28 15:12:57,20220528,11.96
S000000415,U0003555,1,2025-01-23 07:59:00,20250123,2025-01-23 08:22:18,20250123,23.31
S000000416,U0001581,3,2025-02-24 03:15:00,20250224,2025-02-24 03:18:28,20250224,3.48
S000000417,U0003163,2,2019-05-03 23:56:00,20190503,2019-05-04 00:14:14,20190504,18.24
S000000418,U0002003,1,2019-07-24 12:33:00,20190724,2019-07-24 12:44:29,20190724,11.49
S000000419,U0002637,1,2023-08-20 00:37:00,20230820,2023-08-20 01:08:01,20230820,31.03
S000000420,U0003652,1,2024-04-28 02:40:00,20240428,2024-04-28 02:58:00,20240428,18.01
S000000421,U0002059,1,2019-07-27 18:51:00,20190727,2019-07-27 18:55:55,20190727,4.93
S000000422,U0001407,4,2025-05-24 12:59:00,20250524,2025-05-24 13:10:09,20250524,11.16
S000000423,U0001798,1,2022-02-19 12:01:00,20220219,2022-02-19 12:20:16,20220219,19.28
S000000424,U0000638,1,2020-02-21 05:42:00,20200221,2020-02-21 05:50:55,20200221,8.92
S000000425,U0001637,2,2024-08-26 14:22:00,20240826,2024-08-26 14:35:41,20240826,13.7
S000000426,U0002448,1,2019-03-16 15:45:00,20190316,2019-03-16 15:59:34,20190316,14.58
S000000427,U0002065,1,2025-02-07 13:24:00,20250207,2025-02-07 13:30:31,20250207,6.52
S000000428,U0002324,3,2021-09-20 01:58:00,20210920,2021-09-20 02:57:33,20210920,59.55
S000000429,U0001570,3,2022-06-06 22:19:00,20220606,2022-06-06 22:35:39,20220606,16.66
S000000430,U0001513,3,2020-05-20 02:44:00,20200520,2020-05-20 02:55:58,20200520,11.97
S000000431,U0000640,3,2021-02-07 22:20:00,20210207,2021-02-07 22:28:02,20210207,8.04
S000000432,U0001312,1,2025-05-01 15:18:00,20250501,2025-05-01 16:01:44,20250501,43.74
S000000433,U0003000,1,2022-12-31 14:17:00,20221231,2022-12-31 14:31:07,20221231,14.12
S000000434,U0002335,3,2020-01-04 15:41:00,20200104,2020-01-04 16:01:18,20200104,20.31
S000000435,U0001020,1,2023-05-07 00:31:00,20230507,2023-05-07 00:47:49,20230507,16.83
S000000436,U0002731,1,2022-03-20 16:19:00,20220320,2022-03-20 16:47:36,20220320,28.61
S000000437,U0000161,3,2020-09-14 03:37:00,20200914,2020-09-14 05:54:12,20200914,137.21
S000000438,U0003321,3,2021-08-19 18:04:00,20210819,2021-08-19 18:12:29,20210819,8.49
S000000439,U0003570,1,2021-11-27 09:40:00,20211127,2021-11-27 09:43:31,20211127,3.52
S000000440,U0000953,3,2021-09-08 09:05:00,20210908,2021-09-08 09:43:05,20210908,38.1
S000000441,U0002262,4,2019-09-01 21:31:00,20190901,2019-09-01 21:43:09,20190901,12.16
S000000442,U0002191,1,2019-06-12 03:56:00,20190612,2019-06-12 04:06:08,20190612,10.14
S000000443,U0001866,1,2020-05-29 19:47:00,20200529,2020-05-29 20:30:01,20200529,43.03
S000000444,U0003887,1,2019-01-25 15:00:00,20190125,2019-01-25 15:19:48,20190125,19.8
S000000445,U0002781,1,2020-06-11 06:26:00,20200611,2020-06-11 06:54:57,20200611,28.96
S000000446,U0002513,3,2022-06-15 14:08:00,20220615,2022-06-15 14:29:26,20220615,21.44
S000000447,U0003225,3,2025-01-03 13:07:00,20250103,2025-01-03 13:24:00,20250103,17.0
S000000448,U0000738,1,2020-07-11 06:21:00,20200711,2020-07-11 06:46:44,20200711,25.74
S000000449,U0003491,1,2021-01-04 14:15:00,20210104,2021-01-04 14:20:28,20210104,5.48
S000000450,U0002899,1,2024-09-23 13:43:00,20240923,2024-09-23 13:55:40,20240923,12.68
S000000451,U0002781,1,2022-01-02 17:23:00,20220102,2022-01-02 17:29:32,20220102,6.54
S000000452,U0002667,3,2023-05-21 05:42:00,20230521,2023-05-21 06:30:14,20230521,48.24
S000000453,U0001650,3,2019-11-02 22:07:00,20191102,2019-11-02 22:31:27,20191102,24.46
S000000454,U0001179,1,2019-09-19 05:54:00,20190919,2019-09-19 05:59:42,20190919,5.71
S000000455,U0000435,3,2024-05-29 15:49:00,20240529,2024-05-29 16:13:18,20240529,24.31
S000000456,U0000880,1,2025-08-06 06:07:00,20250806,2025-08-06 06:13:24,20250806,6.41
S000000457,U0003325,1,2021-09-08 11:10:00,20210908,2021-09-08 11:35:15,20210908,25.26
S000000458,U0001317,3,2025-11-25 05:34:00,20251125,2025-11-25 05:51:25,20251125,17.42
S000000459,U0000179,1,2021-01-02 08:14:00,20210102,2021-01-02 08:23:22,20210102,9.37
S000000460,U0000671,1,2019-11-02 03:06:00,20191102,2019-11-02 03:23:43,20191102,17.72
S000000461,U0003461,3,2019-01-27 21:58:00,20190127,2019-01-27 23:01:32,20190127,63.54
S000000462,U0001120,1,2023-01-07 04:06:00,20230107,2023-01-07 04:22:30,20230107,16.51
S000000463,U0000201,3,2024-09-20 09:41:00,20240920,2024-09-20 09:50:04,20240920,9.08
S000000464,U0001810,1,2023-09-28 19:45:00,20230928,2023-09-28 19:58:41,20230928,13.7
S000000465,U0002807,3,2021-07-09 05:53:00,20210709,2021-07-09 05:56:18,20210709,3.31
S000000466,U0000153,1,2023-10-08 04:50:00,20231008,2023-10-08 05:21:15,20231008,31.26
S000000467,U0003476,3,2020-02-06 00:48:00,20200206,2020-02-06 00:59:04,20200206,11.07
S000000468,U0001594,3,2019-09-09 01:58:00,20190909,2019-09-09 02:01:03,20190909,3.06
S000000469,U0002882,1,2022-12-12 14:27:00,20221212,2022-12-12 15:17:28,20221212,50.47
S000000470,U0003159,3,2024-03-29 13:55:00,20240329,2024-03-29 14:14:41,20240329,19.7
S000000471,U0003206,1,2022-06-28 01:23:00,20220628,2022-06-28 01:40:58,20220628,17.98
S000000472,U0001279,1,2021-01-24 15:24:00,20210124,2021-01-24 15:38:08,20210124,14.14
S000000473,U0000526,1,2023-11-14 04:30:00,20231114,2023-11-14 04:55:10,20231114,25.17
S000000474,U0003225,1,2021-08-14 06:30:00,20210814,2021-08-14 06:42:45,20210814,12.75
S000000475,U0001508,1,2024-01-19 16:17:00,20240119,2024-01-19 16:42:20,20240119,25.34
S000000476,U0002375,3,2023-02-15 01:19:00,20230215,2023-02-15 01:58:28,20230215,39.48
S000000477,U0002395,1,2023-02-19 07:19:00,20230219,2023-02-19 07:37:59,20230219,18.98
S000000478,U0001086,1,2024-01-02 14:32:00,20240102,2024-01-02 15:04:58,20240102,32.98
S000000479,U0001953,1,2019-05-27 10:48:00,20190527,2019-05-27 11:12:10,20190527,24.18
S000000480,U0002261,1,2019-08-16 04:52:00,20190816,2019-08-16 05:37:14,20190816,45.24
S000000481,U0001807,1,2020-08-26 05:05:00,20200826,2020-08-26 05:30:34,20200826,25.57
S000000482,U0001388,1,2020-04-23 04:43:00,20200423,2020-04-23 05:01:37,20200423,18.63
S000000483,U0000593,3,2022-08-31 21:16:00,20220831,2022-08-31 21:35:39,20220831,19.66
S000000484,U0001914,1,2022-05-22 04:42:00,20220522,2022-05-22 04:56:22,20220522,14.38
S000000485,U0002774,3,2023-02-22 06:19:00,20230222,2023-02-22 06:45:03,20230222,26.07
S000000486,U0003531,1,2025-05-02 21:11:00,20250502,2025-05-02 21:31:26,20250502,20.44
S000000487,U0000327,3,2025-02-01 18:11:00,20250201,2025-02-01 18:30:36,20250201,19.62
S000000488,U0001339,2,2019-12-14 07:30:00,20191214,2019-12-14 07:53:15,20191214,23.25
S000000489,U0000613,3,2019-07-14 06:32:00,20190714,2019-07-14 06:49:19,20190714,17.33
S000000490,U0001782,1,2022-07-31 18:19:00,20220731,2022-07-31 18:35:02,20220731,16.04
S000000491,U0001186,1,2023-02-02 17:53:00,20230202,2023-02-02 18:37:49,20230202,44.82
S000000492,U0000793,1,2019-01-07 15:45:00,20190107,2019-01-07 16:01:13,20190107,16.22
S000000493,U0001769,4,2022-08-30 14:02:00,20220830,2022-08-30 14:54:41,20220830,52.7
S000000494,U0000229,1,2023-07-18 17:43:00,20230718,2023-07-18 17:57:08,20230718,14.14
S000000495,U0003006,1,2022-04-20 12:24:00,20220420,2022-04-20 12:45:32,20220420,21.54
S000000496,U0002459,1,2021-10-11 06:40:00,20211011,2021-10-11 06:51:45,20211011,11.75
S000000497,U0002416,1,2020-01-06 18:28:00,20200106,2020-01-06 18:58:39,20200106,30.65
S000000498,U0001786,1,2022-12-08 10:21:00,20221208,2022-12-08 10:29:37,20221208,8.62
S000000499,U0001395,3,2019-02-23 09:36:00,20190223,2019-02-23 10:35:45,20190223,59.76
S000000500,U0003362,1,2019-10-17 07:37:00,20191017,2019-10-17 07:52:32,20191017,15.55
S000000501,U0001312,2,2025-01-31 02:54:00,20250131,2025-01-31 03:15:50,20250131,21.84
S000000502,U0000079,3,2022-02-07 17:45:00,20220207,2022-02-07 18:13:48,20220207,28.8
S000000503,U0003911,1,2023-02-21 20:22:00,20230221,2023-02-21 20:59:06,20230221,37.1
S000000504,U0001294,3,2021-01-29 15:23:00,20210129,2021-01-29 15:27:53,20210129,4.89
S000000505,U0000726,3,2024-07-11 03:03:00,20240711,2024-07-11 03:14:16,20240711,11.27
S000000506,U0001376,1,2024-04-11 06:34:00,20240411,2024-04-11 06:57:25,20240411,23.42
S000000507,U0003424,2,2020-10-19 03:29:00,20201019,2020-10-19 03:44:24,20201019,15.4
S000000508,U0001073,1,2024-08-11 17:28:00,20240811,2024-08-11 18:54:52,20240811,86.88
S000000509,U0003454,3,2019-10-14 21:36:00,20191014,2019-10-14 21:48:24,20191014,12.41
S000000510,U0002127,1,2021-12-13 15:39:00,20211213,2021-12-13 15:53:16,20211213,14.27
S000000511,U0002600,1,2019-04-19 10:51:00,20190419,2019-04-19 11:07:42,20190419,16.71
S000000512,U0001322,3,2023-04-03 12:05:00,20230403,2023-04-03 12:18:16,20230403,13.28
S000000513,U0002810,3,2025-06-11 08:42:00,20250611,2025-06-11 08:52:22,20250611,10.37
S000000514,U0002074,3,2021-04-06 01:10:00,20210406,2021-04-06 01:46:26,20210406,36.45
S000000515,U0002149,1,2023-03-31 08:12:00,20230331,2023-03-31 08:33:49,20230331,21.83
S000000516,U0003606,2,2022-11-25 20:22:00,20221125,2022-11-25 20:32:26,20221125,10.44
S000000517,U0002910,1,2019-12-05 14:22:00,20191205,2019-12-05 14:59:53,20191205,37.89
S000000518,U0002737,1,2021-01-18 12:40:00,20210118,2021-01-18 12:54:10,20210118,14.18
S000000519,U0000698,1,2019-12-23 15:42:00,20191223,2019-12-23 16:47:00,20191223,65.01
S000000520,U0003596,1,2025-07-26 11:31:00,20250726,2025-07-26 11:57:30,20250726,26.52
S000000521,U0002014,1,2022-03-30 20:50:00,20220330,2022-03-30 21:06:58,20220330,16.98
S000000522,U0001368,3,2022-02-10 06:37:00,20220210,2022-02-10 06:53:04,20220210,16.08
S000000523,U0003423,1,2021-10-26 09:20:00,20211026,2021-10-26 09:47:17,20211026,27.3
S000000524,U0003287,1,2024-05-28 11:42:00,20240528,2024-05-28 12:13:36,20240528,31.61
