spin_id,session_id,user_id,channel_id,game_id,spin_ts,spin_date_id,stake_amount,payout_amount,profit_amount
SP000000270,S000000068,U0003805,3,G000075,2023-11-05 02:42:48,20231105,87.08,3.98,83.1
SP000000271,S000000068,U0003805,3,G000120,2023-11-05 02:32:01,20231105,51.3,6.4,44.9
SP000000272,S000000068,U0003805,3,G000120,2023-11-05 02:44:56,20231105,55.86,53.9,1.96
SP000000273,S000000068,U0003805,3,G000120,2023-11-05 02:40:16,20231105,62.81,37.59,25.22
SP000000274,S000000069,U0000705,1,G000101,2025-10-26 04:46:17,20251026,506.22,678.57,-172.35
SP000000275,S000000069,U0000705,1,G000105,2025-10-26 04:45:12,20251026,345.1,379.61,-34.51
SP000000276,S000000069,U0000705,1,G000105,2025-10-26 04:49:03,20251026,813.7,1371.16,-557.46
SP000000277,S000000071,U0000940,3,G000081,2025-12-23 09:01:32,20251223,91.2,6.88,84.32
SP000000278,S000000071,U0000940,3,G000087,2025-12-23 08:56:41,20251223,126.12,103.73,22.39
SP000000279,S000000071,U0000940,3,G000081,2025-12-23 09:09:54,20251223,54.21,4.04,50.17
SP000000280,S000000071,U0000940,3,G000081,2025-12-23 08:58:50,20251223,224.28,180.27,44.01
SP000000281,S000000071,U0000940,3,G000081,2025-12-23 09:05:14,20251223,125.77,0.85,124.92
SP000000282,S000000072,U0000209,1,G000093,2024-07-19 15:55:36,20240719,92.62,39.47,53.15
SP000000283,S000000072,U0000209,1,G000026,2024-07-19 15:48:04,20240719,72.36,42.07,30.29
SP000000284,S000000072,U0000209,1,G000093,2024-07-19 15:51:38,20240719,111.58,190.91,-79.33
SP000000285,S000000072,U0000209,1,G000093,2024-07-19 15:46:48,20240719,132.73,84.47,48.26
SP000000286,S000000073,U0001471,2,G000114,2024-09-11 06:13:21,20240911,59.94,49.58,10.36
SP000000287,S000000073,U0001471,2,G000114,2024-09-11 06:15:26,20240911,94.51,5.71,88.8
SP000000288,S000000073,U0001471,2,G000114,2024-09-11 06:11:10,20240911,76.77,6.82,69.95
SP000000289,S000000074,U0002573,1,G000012,2023-01-27 21:09:34,20230127,247.5,498.73,-251.23
SP000000290,S000000074,U0002573,1,G000092,2023-01-27 21:05:59,20230127,229.01,158.42,70.59
SP000000291,S000000075,U0003646,3,G000020,2024-11-27 11:50:16,20241127,207.46,97.92,109.54
SP000000292,S000000075,U0003646,3,G000020,2024-11-27 12:04:52,20241127,232.13,448.49,-216.36
SP000000293,S000000075,U0003646,3,G000020,2024-11-27 11:40:50,20241127,324.57,387.77,-63.2
SP000000294,S000000075,U0003646,3,G000020,2024-11-27 11:57:14,20241127,230.57,346.65,-116.08
SP000000295,S000000075,U0003646,3,G000020,2024-11-27 12:11:13,20241127,109.16,73.09,36.07
SP000000296,S000000075,U0003646,3,G000020,2024-11-27 11:57:11,20241127,255.64,319.85,-64.21
SP000000297,S000000075,U0003646,3,G000020,2024-11-27 11:55:59,20241127,182.05,201.02,-18.97
SP000000298,S000000075,U0003646,3,G000020,2024-11-27 11:47:18,20241127,221.11,241.17,-20.06
SP000000299,S000000075,U0003646,3,G000007,2024-11-27 11:44:36,20241127,217.9,132.17,85.73
SP000000300,S000000075,U0003646,3,G000020,2024-11-27 12:09:52,20241127,204.47,160.22,44.25
SP000000301,S000000077,U0002554,3,G000114,2021-05-30 16:41:29,20210530,203.28,277.87,-74.59
SP000000302,S000000078,U0003166,1,G000094,2022-02-02 18:25:11,20220202,111.74,81.36,30.38
SP000000303,S000000078,U0003166,1,G000061,2022-02-02 18:19:10,20220202,91.76,57.1,34.66
SP000000304,S000000078,U0003166,1,G000094,2022-02-02 18:24:08,20220202,114.03,232.43,-118.4
SP000000305,S000000078,U0003166,1,G000009,2022-02-02 18:30:09,20220202,111.88,165.75,-53.87
SP000000306,S000000078,U0003166,1,G000094,2022-02-02 18:28:51,20220202,156.87,33.65,123.22
SP000000307,S000000079,U0001830,1,G000104,2023-07-26 05:34:08,20230726,129.43,98.65,30.78
SP000000308,S000000079,U0001830,1,G000061,2023-07-26 05:39:11,20230726,163.16,40.41,122.75
SP000000309,S000000080,U0002717,4,G000104,2019-12-19 03:35:55,20191219,154.01,337.15,-183.14
SP000000310,S000000080,U0002717,4,G000007,2019-12-19 03:36:44,20191219,341.78,376.56,-34.78
SP000000311,S000000080,U0002717,4,G000104,2019-12-19 03:35:34,20191219,200.06,175.5,24.56
SP000000312,S000000080,U0002717,4,G000060,2019-12-19 03:38:02,20191219,177.77,124.06,53.71
SP000000313,S000000080,U0002717,4,G000104,2019-12-19 03:36:00,20191219,263.28,24.11,239.17
SP000000314,S000000080,U0002717,4,G000104,2019-12-19 03:36:00,20191219,207.39,19.47,187.92
SP000000315,S000000080,U0002717,4,G000104,2019-12-19 03:38:09,20191219,199.39,457.58,-258.19
SP000000316,S000000080,U0002717,4,G000104,2019-12-19 03:36:02,20191219,188.63,208.24,-19.61
SP000000317,S000000080,U0002717,4,G000104,2019-12-19 03:34:30,20191219,254.95,109.14,145.81
SP000000318,S000000080,U0002717,4,G000112,2019-12-19 03:34:49,20191219,229.03,117.32,111.71
SP000000319,S000000080,U0002717,4,G000104,2019-12-19 03:38:28,20191219,269.7,113.26,156.44
SP000000320,S000000080,U0002717,4,G000104,2019-12-19 03:37:53,20191219,135.76,72.17,63.59
SP000000321,S000000080,U0002717,4,G000104,2019-12-19 03:35:28,20191219,168.11,335.76,-167.65
SP000000322,S000000080,U0002717,4,G000094,2019-12-19 03:36:18,20191219,242.28,614.96,-372.68
SP000000323,S000000081,U0001766,2,G000063,2023-06-11 01:03:57,20230611,32.81,18.17,14.64
SP000000324,S000000081,U0001766,2,G000063,2023-06-11 01:06:55,20230611,30.99,23.37,7.62
SP000000325,S000000081,U0001766,2,G000022,2023-06-11 00:58:08,20230611,46.7,66.16,-19.46
SP000000326,S000000081,U0001766,2,G000063,2023-06-11 01:00:30,20230611,52.67,22.93,29.74
SP000000327,S000000081,U0001766,2,G000063,2023-06-11 01:03:08,20230611,64.19,6.84,57.35
SP000000328,S000000083,U0002272,3,G000083,2022-07-11 14:34:23,20220711,366.85,22.64,344.21
SP000000329,S000000085,U0000806,1,G000045,2023-04-05 14:03:15,20230405,124.56,43.59,80.97
SP000000330,S000000086,U0000398,3,G000040,2021-11-28 18:13:30,20211128,94.01,176.71,-82.7
SP000000331,S000000086,U0000398,3,G000040,2021-11-28 17:59:37,20211128,106.42,10.72,95.7
SP000000332,S000000087,U0003144,1,G000082,2022-06-04 08:19:27,20220604,533.01,1367.14,-834.13
SP000000333,S000000087,U0003144,1,G000105,2022-06-04 08:26:06,20220604,663.79,627.02,36.77
SP000000334,S000000087,U0003144,1,G000082,2022-06-04 08:17:51,20220604,835.56,705.31,130.25
SP000000335,S000000087,U0003144,1,G000006,2022-06-04 08:37:32,20220604,638.11,1631.76,-993.65
SP000000336,S000000087,U0003144,1,G000082,2022-06-04 08:26:49,20220604,460.03,122.17,337.86
SP000000337,S000000088,U0003497,1,G000058,2020-12-28 11:18:51,20201228,92.89,337.52,-244.63
SP000000338,S000000088,U0003497,1,G000058,2020-12-28 12:15:58,20201228,97.76,102.76,-5.0
SP000000339,S000000088,U0003497,1,G000058,2020-12-28 11:50:47,20201228,101.53,124.78,-23.25
SP000000340,S000000089,U0003328,2,G000064,2023-05-15 15:43:09,20230515,13.32,0.33,12.99
SP000000341,S000000090,U0000593,1,G000068,2019-08-20 13:47:29,20190820,37.26,4.67,32.59
SP000000342,S000000090,U0000593,1,G000068,2019-08-20 13:56:34,20190820,52.94,6.62,46.32
SP000000343,S000000090,U0000593,1,G000068,2019-08-20 13:50:40,20190820,71.49,190.48,-118.99
SP000000344,S000000090,U0000593,1,G000018,2019-08-20 13:41:46,20190820,149.79,190.19,-40.4
SP000000345,S000000092,U0001064,1,G000012,2025-07-16 12:42:41,20250716,1387.19,1982.33,-595.14
SP000000346,S000000092,U0001064,1,G000012,2025-07-16 13:00:27,20250716,993.25,1184.36,-191.11
SP000000347,S000000093,U0003399,1,G000092,2021-01-17 10:06:55,20210117,106.7,291.87,-185.17
SP000000348,S000000093,U0003399,1,G000054,2021-01-17 10:13:20,20210117,111.52,0.95,110.57
SP000000349,S000000093,U0003399,1,G000054,2021-01-17 10:15:12,20210117,80.23,129.76,-49.53
SP000000350,S000000094,U0000447,3,G000112,2022-12-20 20:32:50,20221220,110.49,16.65,93.84
SP000000351,S000000095,U0002009,4,G000103,2022-06-13 04:38:32,20220613,434.69,35.21,399.48
SP000000352,S000000095,U0002009,4,G000096,2022-06-13 04:40:25,20220613,1014.48,3271.08,-2256.6
SP000000353,S000000096,U0003059,3,G000043,2024-12-09 04:00:32,20241209,19.75,21.37,-1.62
SP000000354,S000000097,U0002539,1,G000053,2022-03-22 13:44:06,20220322,1082.91,635.89,447.02
SP000000355,S000000097,U0002539,1,G000053,2022-03-22 13:49:43,20220322,1494.16,746.08,748.08
SP000000356,S000000098,U0001456,1,G000013,2019-06-09 03:23:23,20190609,260.26,80.38,179.88
SP000000357,S000000098,U0001456,1,G000013,2019-06-09 03:25:20,20190609,217.29,139.38,77.91
SP000000358,S000000098,U0001456,1,G000064,2019-06-09 03:23:20,20190609,395.84,82.55,313.29
SP000000359,S000000099,U0002650,4,G000032,2020-02-12 15:51:26,20200212,94.29,64.53,29.76
SP000000360,S000000099,U0002650,4,G000091,2020-02-12 15:48:16,20200212,168.74,20.35,148.39
SP000000361,S000000099,U0002650,4,G000113,2020-02-12 15:54:56,20200212,174.92,56.46,118.46
SP000000362,S000000099,U0002650,4,G000015,2020-02-12 15:49:08,20200212,488.87,266.96,221.91
SP000000363,S000000100,U0001488,1,G000005,2020-08-22 23:08:43,20200822,426.08,390.37,35.71
SP000000364,S000000100,U0001488,1,G000063,2020-08-22 23:06:32,20200822,772.04,1249.43,-477.39
SP000000365,S000000100,U0001488,1,G000005,2020-08-22 23:08:46,20200822,445.23,185.04,260.19
SP000000366,S000000101,U0003381,2,G000057,2021-06-18 09:53:47,20210618,115.9,91.12,24.78
SP000000367,S000000101,U0003381,2,G000057,2021-06-18 09:56:29,20210618,115.42,28.99,86.43
SP000000368,S000000101,U0003381,2,G000043,2021-06-18 09:54:57,20210618,122.11,235.99,-113.88
SP000000369,S000000101,U0003381,2,G000057,2021-06-18 09:52:34,20210618,72.89,47.93,24.96
SP000000370,S000000101,U0003381,2,G000057,2021-06-18 09:55:12,20210618,67.63,57.37,10.26
SP000000371,S000000101,U0003381,2,G000057,2021-06-18 09:57:50,20210618,94.59,70.84,23.75
SP000000372,S000000101,U0003381,2,G000091,2021-06-18 10:00:32,20210618,140.47,2.48,137.99
SP000000373,S000000103,U0002839,1,G000033,2022-05-27 12:29:34,20220527,45.04,12.16,32.88
SP000000374,S000000104,U0001250,4,G000026,2024-11-27 23:42:29,20241127,39.67,24.23,15.44
SP000000375,S000000104,U0001250,4,G000026,2024-11-27 23:43:54,20241127,71.78,50.06,21.72
SP000000376,S000000104,U0001250,4,G000026,2024-11-27 23:41:46,20241127,34.53,26.91,7.62
SP000000377,S000000104,U0001250,4,G000029,2024-11-27 23:42:13,20241127,53.56,22.24,31.32
SP000000378,S000000106,U0000132,2,G000083,2023-10-22 11:39:03,20231022,620.91,602.11,18.8
SP000000379,S000000108,U0001188,3,G000003,2025-06-09 19:04:43,20250609,60.92,22.44,38.48
SP000000380,S000000108,U0001188,3,G000003,2025-06-09 19:10:24,20250609,88.62,344.26,-255.64
SP000000381,S000000108,U0001188,3,G000078,2025-06-09 19:12:24,20250609,58.09,34.49,23.6
SP000000382,S000000108,U0001188,3,G000003,2025-06-09 19:00:41,20250609,49.2,9.46,39.74
SP000000383,S000000108,U0001188,3,G000003,2025-06-09 18:59:13,20250609,67.56,17.34,50.22
SP000000384,S000000108,U0001188,3,G000003,2025-06-09 19:01:36,20250609,71.94,17.93,54.01
SP000000385,S000000108,U0001188,3,G000003,2025-06-09 19:12:58,20250609,51.56,75.75,-24.19
SP000000386,S000000109,U0002602,1,G000041,2019-09-28 04:39:50,20190928,80.6,46.99,33.61
SP000000387,S000000109,U0002602,1,G000041,2019-09-28 04:37:53,20190928,102.74,39.84,62.9
SP000000388,S000000110,U0000157,3,G000051,2022-05-21 22:26:41,20220521,739.67,102.99,636.68
SP000000389,S000000111,U0003708,1,G000060,2021-06-11 03:17:15,20210611,40.14,116.58,-76.44
SP000000390,S000000111,U0003708,1,G000113,2021-06-11 02:30:11,20210611,59.39,311.36,-251.97
SP000000391,S000000112,U0000401,1,G000078,2023-12-18 07:54:36,20231218,982.48,732.96,249.52
SP000000392,S000000112,U0000401,1,G000077,2023-12-18 07:56:11,20231218,1573.13,8628.84,-7055.71
SP000000393,S000000112,U0000401,1,G000049,2023-12-18 08:01:10,20231218,1583.29,2168.34,-585.05
SP000000394,S000000113,U0001896,3,G000029,2022-10-24 23:13:46,20221024,205.6,82.11,123.49
SP000000395,S000000113,U0001896,3,G000029,2022-10-24 23:20:30,20221024,126.38,82.1,44.28
SP000000396,S000000113,U0001896,3,G000013,2022-10-24 23:14:13,20221024,301.81,430.57,-128.76
SP000000397,S000000113,U0001896,3,G000064,2022-10-24 23:21:24,20221024,233.16,187.28,45.88
SP000000398,S000000114,U0000145,2,G000103,2024-08-29 12:31:27,20240829,237.02,146.29,90.73
SP000000399,S000000114,U0000145,2,G000093,2024-08-29 12:21:37,20240829,257.99,143.28,114.71
SP000000400,S000000114,U0000145,2,G000103,2024-08-29 12:31:45,20240829,312.11,892.52,-580.41
SP000000401,S000000116,U0000227,3,G000112,2019-06-12 05:06:24,20190612,227.38,6.19,221.19
SP000000402,S000000116,U0000227,3,G000112,2019-06-12 05:02:33,20190612,145.45,422.58,-277.13
SP000000403,S000000116,U0000227,3,G000112,2019-06-12 05:02:10,20190612,268.5,163.95,104.55
SP000000404,S000000117,U0003225,1,G000030,2023-03-28 11:21:08,20230328,18.78,10.55,8.23
SP000000405,S000000117,U0003225,1,G000030,2023-03-28 11:22:52,20230328,13.53,5.99,7.54
SP000000406,S000000117,U0003225,1,G000030,2023-03-28 11:07:11,20230328,19.42,12.87,6.55
SP000000407,S000000117,U0003225,1,G000030,2023-03-28 11:08:39,20230328,18.32,14.32,4.0
SP000000408,S000000117,U0003225,1,G000112,2023-03-28 11:13:44,20230328,18.52,1.09,17.43
SP000000409,S000000117,U0003225,1,G000064,2023-03-28 11:10:57,20230328,17.81,7.71,10.1
SP000000410,S000000117,U0003225,1,G000030,2023-03-28 11:17:44,20230328,17.12,19.3,-2.18
SP000000411,S000000117,U0003225,1,G000030,2023-03-28 11:19:03,20230328,31.82,2.88,28.94
SP000000412,S000000117,U0003225,1,G000030,2023-03-28 11:13:20,20230328,26.05,1.22,24.83
SP000000413,S000000117,U0003225,1,G000030,2023-03-28 11:09:35,20230328,11.91,3.63,8.28
SP000000414,S000000117,U0003225,1,G000030,2023-03-28 11:21:15,20230328,11.23,3.53,7.7
SP000000415,S000000117,U0003225,1,G000030,2023-03-28 11:09:11,20230328,16.5,27.15,-10.65
SP000000416,S000000119,U0002641,1,G000049,2020-06-07 22:13:30,20200607,486.63,22.14,464.49
SP000000417,S000000119,U0002641,1,G000004,2020-06-07 22:19:00,20200607,276.96,55.79,221.17
SP000000418,S000000119,U0002641,1,G000027,2020-06-07 22:18:32,20200607,172.56,6.41,166.15
SP000000419,S000000119,U0002641,1,G000004,2020-06-07 22:12:51,20200607,96.25,27.69,68.56
SP000000420,S000000120,U0001424,3,G000037,2020-07-18 16:43:53,20200718,132.11,345.38,-213.27
SP000000421,S000000120,U0001424,3,G000037,2020-07-18 16:42:28,20200718,105.69,152.91,-47.22
SP000000422,S000000121,U0002110,1,G000044,2020-08-14 19:52:01,20200814,804.13,364.67,439.46
SP000000423,S000000121,U0002110,1,G000044,2020-08-14 19:46:11,20200814,1027.94,1860.72,-832.78
SP000000424,S000000121,U0002110,1,G000044,2020-08-14 19:50:11,20200814,1154.73,1035.82,118.91
SP000000425,S000000121,U0002110,1,G000044,2020-08-14 19:57:22,20200814,779.11,104396.81,-103617.7
SP000000426,S000000121,U0002110,1,G000044,2020-08-14 19:42:56,20200814,828.2,209.45,618.75
SP000000427,S000000121,U0002110,1,G000044,2020-08-14 20:00:58,20200814,889.29,1776.7,-887.41
SP000000428,S000000121,U0002110,1,G000044,2020-08-14 19:55:15,20200814,1520.6,31.57,1489.03
SP000000429,S000000123,U0002851,4,G000103,2024-12-14 07:35:48,20241214,27.43,11.16,16.27
SP000000430,S000000123,U0002851,4,G000103,2024-12-14 07:34:57,20241214,18.22,37.77,-19.55
SP000000431,S000000123,U0002851,4,G000103,2024-12-14 07:47:08,20241214,34.12,8.69,25.43
SP000000432,S000000123,U0002851,4,G000103,2024-12-14 07:33:56,20241214,19.69,4.88,14.81
SP000000433,S000000123,U0002851,4,G000103,2024-12-14 07:46:54,20241214,14.35,19.69,-5.34
SP000000434,S000000123,U0002851,4,G000103,2024-12-14 07:33:17,20241214,20.64,19.68,0.96
SP000000435,S000000123,U0002851,4,G000103,2024-12-14 07:40:48,20241214,19.47,5.28,14.19
SP000000436,S000000123,U0002851,4,G000103,2024-12-14 07:32:28,20241214,14.0,8.07,5.93
SP000000437,S000000123,U0002851,4,G000091,2024-12-14 07:40:58,20241214,38.66,0.09,38.57
SP000000438,S000000124,U0003666,1,G000010,2021-08-18 05:50:13,20210818,241.05,36.23,204.82
SP000000439,S000000124,U0003666,1,G000010,2021-08-18 05:52:47,20210818,151.82,147.26,4.56
SP000000440,S000000124,U0003666,1,G000010,2021-08-18 06:03:26,20210818,274.1,335.1,-61.0
SP000000441,S000000124,U0003666,1,G000010,2021-08-18 05:50:43,20210818,215.15,119.19,95.96
SP000000442,S000000124,U0003666,1,G000010,2021-08-18 05:51:54,20210818,198.61,139.81,58.8
SP000000443,S000000124,U0003666,1,G000010,2021-08-18 05:57:25,20210818,295.0,138.38,156.62
SP000000444,S000000124,U0003666,1,G000010,2021-08-18 06:00:30,20210818,218.18,276.41,-58.23
SP000000445,S000000124,U0003666,1,G000010,2021-08-18 05:54:35,20210818,181.91,73.92,107.99
SP000000446,S000000124,U0003666,1,G000010,2021-08-18 05:55:03,20210818,222.37,158.22,64.15
SP000000447,S000000124,U0003666,1,G000010,2021-08-18 05:52:44,20210818,151.31,29.68,121.63
SP000000448,S000000124,U0003666,1,G000010,2021-08-18 06:03:32,20210818,334.74,99.84,234.9
SP000000449,S000000124,U0003666,1,G000010,2021-08-18 06:05:23,20210818,232.87,92.96,139.91
SP000000450,S000000125,U0002874,1,G000116,2019-09-12 06:58:02,20190912,1191.12,3516.55,-2325.43
SP000000451,S000000125,U0002874,1,G000012,2019-09-12 07:22:08,20190912,905.96,758.71,147.25
SP000000452,S000000126,U0000924,1,G000063,2020-03-05 17:10:57,20200305,623.92,224.03,399.89
SP000000453,S000000127,U0000758,1,G000081,2020-10-24 06:41:58,20201024,325.52,150.47,175.05
SP000000454,S000000127,U0000758,1,G000081,2020-10-24 06:41:05,20201024,219.07,220.34,-1.27
SP000000455,S000000128,U0000913,1,G000068,2022-05-28 04:50:43,20220528,462.06,100.94,361.12
SP000000456,S000000128,U0000913,1,G000068,2022-05-28 04:52:16,20220528,600.55,362.92,237.63
SP000000457,S000000128,U0000913,1,G000068,2022-05-28 04:50:02,20220528,1120.76,1028.81,91.95
SP000000458,S000000128,U0000913,1,G000068,2022-05-28 04:49:50,20220528,318.05,56.45,261.6
SP000000459,S000000128,U0000913,1,G000051,2022-05-28 04:48:42,20220528,395.33,267.54,127.79
SP000000460,S000000128,U0000913,1,G000053,2022-05-28 04:42:42,20220528,933.88,712.67,221.21
SP000000461,S000000128,U0000913,1,G000068,2022-05-28 04:47:25,20220528,309.07,31.05,278.02
SP000000462,S000000128,U0000913,1,G000068,2022-05-28 04:50:57,20220528,656.84,470.16,186.68
SP000000463,S000000128,U0000913,1,G000027,2022-05-28 04:49:21,20220528,372.12,796.9,-424.78
SP000000464,S000000128,U0000913,1,G000068,2022-05-28 04:44:01,20220528,536.3,94.06,442.24
SP000000465,S000000129,U0002601,1,G000069,2024-12-14 22:30:11,20241214,202.96,158.93,44.03
SP000000466,S000000130,U0002680,4,G000035,2019-08-29 07:53:52,20190829,307.88,132.63,175.25
SP000000467,S000000130,U0002680,4,G000035,2019-08-29 07:53:46,20190829,107.72,53.49,54.23
SP000000468,S000000131,U0000778,2,G000016,2023-01-12 03:20:38,20230112,118.41,99.63,18.78
SP000000469,S000000131,U0000778,2,G000016,2023-01-12 03:18:59,20230112,106.4,121.96,-15.56
SP000000470,S000000131,U0000778,2,G000016,2023-01-12 03:22:42,20230112,66.55,6.56,59.99
SP000000471,S000000132,U0003079,1,G000087,2024-11-19 23:50:29,20241119,35.77,42.35,-6.58
SP000000472,S000000132,U0003079,1,G000087,2024-11-20 00:14:08,20241120,52.0,112.25,-60.25
SP000000473,S000000132,U0003079,1,G000087,2024-11-19 23:52:14,20241119,37.31,50.2,-12.89
SP000000474,S000000132,U0003079,1,G000087,2024-11-20 00:14:44,20241120,71.29,76.56,-5.27
SP000000475,S000000132,U0003079,1,G000087,2024-11-20 00:18:57,20241120,39.34,51.87,-12.53
SP000000476,S000000132,U0003079,1,G000087,2024-11-19 23:55:49,20241119,83.22,58.39,24.83
SP000000477,S000000132,U0003079,1,G000087,2024-11-19 23:56:10,20241119,51.29,40.02,11.27
SP000000478,S000000132,U0003079,1,G000092,2024-11-19 23:53:53,20241119,58.94,61.77,-2.83
SP000000479,S000000132,U0003079,1,G000087,2024-11-19 23:35:53,20241119,56.99,48.53,8.46
SP000000480,S000000133,U0000867,2,G000087,2020-10-13 17:41:29,20201013,25.87,56.12,-30.25
SP000000481,S000000133,U0000867,2,G000087,2020-10-13 18:11:50,20201013,17.06,10.05,7.01
SP000000482,S000000133,U0000867,2,G000033,2020-10-13 18:22:20,20201013,23.92,17.1,6.82
SP000000483,S000000133,U0000867,2,G000087,2020-10-13 17:47:00,20201013,35.37,31.24,4.13
SP000000484,S000000134,U0002261,1,G000058,2023-03-17 04:40:05,20230317,818.85,469.7,349.15
SP000000485,S000000134,U0002261,1,G000058,2023-03-17 04:43:43,20230317,1196.57,181.77,1014.8
SP000000486,S000000135,U0003760,1,G000103,2021-12-23 08:37:01,20211223,55.03,126.44,-71.41
SP000000487,S000000135,U0003760,1,G000103,2021-12-23 08:34:26,20211223,35.75,36.57,-0.82
SP000000488,S000000135,U0003760,1,G000103,2021-12-23 08:43:28,20211223,51.62,13.8,37.82
SP000000489,S000000135,U0003760,1,G000103,2021-12-23 08:32:29,20211223,46.0,36.53,9.47
SP000000490,S000000135,U0003760,1,G000101,2021-12-23 08:43:05,20211223,45.42,55.46,-10.04
SP000000491,S000000135,U0003760,1,G000103,2021-12-23 08:36:23,20211223,62.57,101.9,-39.33
SP000000492,S000000136,U0002917,2,G000099,2021-05-18 13:16:31,20210518,72.65,76.2,-3.55
SP000000493,S000000136,U0002917,2,G000086,2021-05-18 13:20:32,20210518,105.6,45.92,59.68
SP000000494,S000000136,U0002917,2,G000086,2021-05-18 13:26:20,20210518,158.83,232.1,-73.27
SP000000495,S000000136,U0002917,2,G000086,2021-05-18 13:16:32,20210518,69.29,76.68,-7.39
SP000000496,S000000136,U0002917,2,G000086,2021-05-18 13:18:05,20210518,185.23,9.39,175.84
SP000000497,S000000136,U0002917,2,G000086,2021-05-18 13:19:44,20210518,59.11,18.01,41.1
