bonus_id,user_id,bonus_type_id,award_ts,award_date_id,bonus_amount,is_redeemed_flag,redeem_ts,redeem_date_id
BON00000282,U0000709,1,2023-10-31 16:00:00,20231031,200.0,1,2023-11-10 12:32:56,20231110.0
BON00000283,U0000364,3,2023-03-29 00:00:00,20230329,1000.0,1,2023-04-13 20:51:06,20230413.0
BON00000284,U0003070,2,2023-03-13 16:00:00,20230313,10000.0,0,,
BON00000285,U0003066,1,2024-08-26 19:00:00,20240826,200.0,0,,
BON00000286,U0001644,3,2023-01-08 22:00:00,20230108,1000.0,0,,
BON00000287,U0000446,4,2021-01-28 12:00:00,20210128,1000.0,1,2021-02-03 09:37:30,20210203.0
BON00000288,U0001066,4,2025-04-07 03:00:00,20250407,500.0,1,2025-04-09 02:20:22,20250409.0
BON00000289,U0002913,1,2021-07-22 09:00:00,20210722,20.0,1,2021-07-25 04:03:59,20210725.0
BON00000290,U0002311,1,2020-06-13 02:00:00,20200613,50.0,1,2020-06-21 23:44:13,20200621.0
BON00000291,U0000739,1,2020-09-21 02:00:00,20200921,100.0,1,2020-09-26 20:23:07,20200926.0
BON00000292,U0003570,1,2022-07-27 16:00:00,20220727,20.0,0,,
BON00000293,U0000572,3,2023-06-03 21:00:00,20230603,500.0,0,,
BON00000294,U0003241,1,2021-01-07 12:00:00,20210107,100.0,0,,
BON00000295,U0002723,5,2023-11-26 13:00:00,20231126,5000.0,0,,
BON00000296,U0000680,2,2022-10-28 18:00:00,20221028,2000.0,1,2022-11-02 01:41:17,20221102.0
BON00000297,U0000105,2,2021-01-22 13:00:00,20210122,5000.0,1,2021-02-01 15:43:03,20210201.0
BON00000298,U0002394,3,2023-10-02 21:00:00,20231002,1000.0,1,2023-10-05 19:51:15,20231005.0
BON00000299,U0001167,1,2021-12-04 15:00:00,20211204,20.0,1,2021-12-19 21:22:40,20211219.0
BON00000300,U0001506,3,2023-11-11 08:00:00,20231111,200.0,0,,
BON00000301,U0000496,2,2021-11-08 21:00:00,20211108,5000.0,0,,
BON00000302,U0001824,1,2022-07-27 11:00:00,20220727,20.0,1,2022-08-06 18:06:16,20220806.0
BON00000303,U0003347,1,2024-04-02 15:00:00,20240402,200.0,0,,
BON00000304,U0000169,1,2024-10-03 10:00:00,20241003,200.0,1,2024-10-04 07:52:21,20241004.0
BON00000305,U0000323,3,2021-05-24 13:00:00,20210524,2000.0,1,2021-05-27 04:15:44,20210527.0
BON00000306,U0001171,5,2022-02-11 00:00:00,20220211,20000.0,0,,
BON00000307,U0002655,1,2024-02-03 07:00:00,20240203,20.0,1,2024-02-08 15:32:56,20240208.0
BON00000308,U0003068,1,2019-05-11 04:00:00,20190511,200.0,0,,
BON00000309,U0000688,1,2021-05-08 15:00:00,20210508,20.0,1,2021-05-28 19:07:05,20210528.0
BON00000310,U0000124,1,2019-09-21 06:00:00,20190921,100.0,1,2019-10-05 03:56:10,20191005.0
BON00000311,U0002300,5,2023-08-21 15:00:00,20230821,10000.0,1,2023-08-23 20:34:27,20230823.0
BON00000312,U0002228,2,2021-01-27 15:00:00,20210127,10000.0,1,2021-02-12 07:01:36,20210212.0
BON00000313,U0001270,2,2025-10-03 00:00:00,20251003,2000.0,1,2025-10-06 20:29:17,20251006.0
BON00000314,U0001372,1,2019-08-23 17:00:00,20190823,100.0,1,2019-08-24 04:20:55,20190824.0
BON00000315,U0000796,5,2022-12-21 10:00:00,20221221,20000.0,1,2022-12-26 15:53:10,20221226.0
BON00000316,U0001841,2,2025-06-13 15:00:00,20250613,5000.0,0,,
BON00000317,U0000125,2,2024-11-12 21:00:00,20241112,10000.0,1,2024-11-14 10:11:10,20241114.0
BON00000318,U0001910,2,2020-10-23 14:00:00,20201023,5000.0,1,2020-11-05 01:31:45,20201105.0
BON00000319,U0000552,2,2020-12-13 19:00:00,20201213,10000.0,0,,
BON00000320,U0000079,2,2021-04-18 09:00:00,20210418,2000.0,0,,
BON00000321,U0001644,1,2020-03-14 15:00:00,20200314,50.0,0,,
BON00000322,U0000350,2,2022-07-24 09:00:00,20220724,5000.0,1,2022-07-27 15:10:00,20220727.0
BON00000323,U0001788,4,2022-06-06 02:00:00,20220606,500.0,1,2022-06-12 17:20:53,20220612.0
BON00000324,U0003755,1,2024-12-23 19:00:00,20241223,50.0,1,2024-12-25 18:10:17,20241225.0
BON00000325,U0002809,2,2025-06-08 04:00:00,20250608,500.0,0,,
BON00000326,U0000255,2,2025-10-01 17:00:00,20251001,5000.0,0,,
BON00000327,U0000800,3,2023-08-02 08:00:00,20230802,500.0,1,2023-08-06 03:17:13,20230806.0
BON00000328,U0002984,2,2019-06-05 09:00:00,20190605,10000.0,1,2019-06-18 04:04:43,20190618.0
BON00000329,U0000585,1,2019-06-25 22:00:00,20190625,200.0,1,2019-06-28 03:43:32,20190628.0
BON00000330,U0001818,1,2021-11-25 07:00:00,20211125,50.0,1,2021-12-16 19:27:45,20211216.0
BON00000331,U0003670,2,2023-03-30 10:00:00,20230330,500.0,0,,
BON00000332,U0002575,1,2022-02-26 10:00:00,20220226,20.0,1,2022-03-01 01:31:41,20220301.0
BON00000333,U0000212,4,2023-10-17 12:00:00,20231017,3000.0,1,2023-10-20 03:50:06,20231020.0
BON00000334,U0000400,1,2023-10-04 00:00:00,20231004,50.0,1,2023-10-18 00:09:19,20231018.0
BON00000335,U0003689,2,2021-11-23 06:00:00,20211123,5000.0,1,2021-11-30 16:35:00,20211130.0
BON00000336,U0000790,1,2024-05-26 07:00:00,20240526,200.0,1,2024-06-09 08:30:27,20240609.0
BON00000337,U0002070,1,2021-08-16 19:00:00,20210816,200.0,1,2021-08-20 07:14:10,20210820.0
BON00000338,U0003237,3,2019-11-24 12:00:00,20191124,2000.0,1,2019-12-11 21:05:28,20191211.0
BON00000339,U0003079,1,2022-04-09 12:00:00,20220409,200.0,1,2022-04-10 22:28:39,20220410.0
BON00000340,U0001118,4,2021-07-18 20:00:00,20210718,2000.0,0,,
BON00000341,U0000612,5,2021-08-08 23:00:00,20210808,5000.0,1,2021-08-13 02:29:24,20210813.0
BON00000342,U0003368,1,2024-08-06 10:00:00,20240806,100.0,0,,
BON00000343,U0003435,1,2020-07-05 21:00:00,20200705,200.0,0,,
BON00000344,U0003424,2,2020-08-15 09:00:00,20200815,500.0,1,2020-09-14 09:00:00,20200914.0
BON00000345,U0003915,2,2021-07-19 14:00:00,20210719,500.0,1,2021-07-21 07:47:17,20210721.0
BON00000346,U0003243,2,2024-06-18 19:00:00,20240618,10000.0,0,,
BON00000347,U0000398,1,2023-05-12 17:00:00,20230512,200.0,1,2023-05-13 02:27:03,20230513.0
BON00000348,U0003492,3,2021-07-16 14:00:00,20210716,500.0,0,,
BON00000349,U0003584,1,2025-03-25 20:00:00,20250325,200.0,1,2025-04-01 20:15:44,20250401.0
BON00000350,U0003825,4,2023-01-20 16:00:00,20230120,3000.0,0,,
BON00000351,U0003916,5,2024-01-20 22:00:00,20240120,5000.0,0,,
BON00000352,U0003559,1,2019-12-06 01:00:00,20191206,50.0,0,,
BON00000353,U0001665,4,2021-11-29 09:00:00,20211129,1000.0,0,,
BON00000354,U0001012,2,2021-03-10 16:00:00,20210310,10000.0,1,2021-03-11 23:56:45,20210311.0
BON00000355,U0002352,3,2023-12-09 06:00:00,20231209,200.0,1,2023-12-09 15:45:37,20231209.0
BON00000356,U0002710,1,2020-05-27 11:00:00,20200527,50.0,0,,
BON00000357,U0000936,2,2024-08-09 06:00:00,20240809,2000.0,0,,
BON00000358,U0001242,4,2023-02-11 03:00:00,20230211,500.0,1,2023-02-13 04:08:27,20230213.0
BON00000359,U0003860,2,2019-10-06 19:00:00,20191006,2000.0,1,2019-10-07 06:22:44,20191007.0
BON00000360,U0000850,2,2022-10-09 02:00:00,20221009,1000.0,1,2022-10-11 01:09:30,20221011.0
BON00000361,U0000011,1,2024-03-13 19:00:00,20240313,20.0,1,2024-03-14 11:41:06,20240314.0
BON00000362,U0001270,1,2025-03-16 02:00:00,20250316,200.0,0,,
BON00000363,U0000314,2,2022-04-11 12:00:00,20220411,1000.0,1,2022-05-06 21:55:56,20220506.0
BON00000364,U0002580,2,2019-06-29 15:00:00,20190629,500.0,1,2019-07-04 11:37:29,20190704.0
BON00000365,U0001082,4,2025-12-06 18:00:00,20251206,1000.0,1,2025-12-16 13:05:24,20251216.0
BON00000366,U0000722,2,2020-05-02 19:00:00,20200502,5000.0,1,2020-05-03 20:38:29,20200503.0
BON00000367,U0003671,2,2024-08-25 19:00:00,20240825,500.0,1,2024-09-02 17:25:01,20240902.0
BON00000368,U0003668,2,2022-04-04 13:00:00,20220404,2000.0,0,,
BON00000369,U0003685,1,2021-09-29 05:00:00,20210929,200.0,0,,
BON00000370,U0000132,1,2022-05-31 14:00:00,20220531,100.0,1,2022-06-02 07:10:23,20220602.0
BON00000371,U0002861,1,2021-01-03 23:00:00,20210103,200.0,1,2021-01-10 23:10:48,20210110.0
BON00000372,U0001196,1,2025-06-07 20:00:00,20250607,50.0,0,,
BON00000373,U0000898,2,2023-02-05 01:00:00,20230205,10000.0,1,2023-02-06 03:18:53,20230206.0
BON00000374,U0000666,2,2025-09-10 20:00:00,20250910,500.0,1,2025-09-17 18:10:58,20250917.0
BON00000375,U0001338,3,2019-12-01 14:00:00,20191201,1000.0,0,,
BON00000376,U0000636,1,2025-12-28 12:00:00,20251228,50.0,1,2025-12-29 20:22:50,20251229.0
BON00000377,U0003770,3,2025-08-04 02:00:00,20250804,500.0,1,2025-08-09 17:22:57,20250809.0
BON00000378,U0000319,2,2023-09-27 00:00:00,20230927,5000.0,0,,
BON00000379,U0000161,1,2021-01-03 02:00:00,20210103,200.0,1,2021-01-07 18:39:36,20210107.0
BON00000380,U0003271,4,2022-02-13 08:00:00,20220213,3000.0,0,,
BON00000381,U0000304,1,2022-08-25 04:00:00,20220825,200.0,1,2022-09-05 11:37:30,20220905.0
BON00000382,U0003417,2,2024-11-28 12:00:00,20241128,1000.0,1,2024-11-30 05:27:40,20241130.0
BON00000383,U0003649,1,2020-01-10 00:00:00,20200110,20.0,0,,
BON00000384,U0003159,1,2019-01-09 21:00:00,20190109,20.0,0,,
BON00000385,U0002022,2,2020-09-21 17:00:00,20200921,2000.0,1,2020-09-29 08:20:10,20200929.0
BON00000386,U0001075,1,2024-06-18 04:00:00,20240618,100.0,1,2024-06-21 01:16:50,20240621.0
BON00000387,U0002689,2,2025-10-27 16:00:00,20251027,5000.0,1,2025-11-26 16:00:00,20251126.0
BON00000388,U0001914,4,2021-11-16 09:00:00,20211116,1000.0,1,2021-11-17 18:23:36,20211117.0
BON00000389,U0003743,2,2023-06-06 19:00:00,20230606,10000.0,1,2023-06-08 20:13:00,20230608.0
BON00000390,U0002070,2,2022-08-19 21:00:00,20220819,5000.0,1,2022-08-20 03:02:47,20220820.0
BON00000391,U0003571,2,2024-04-09 01:00:00,20240409,2000.0,0,,
BON00000392,U0003317,2,2021-12-14 09:00:00,20211214,500.0,0,,
BON00000393,U0003312,2,2019-08-17 15:00:00,20190817,500.0,0,,
BON00000394,U0002717,2,2022-03-19 07:00:00,20220319,10000.0,1,2022-04-08 20:36:02,20220408.0
BON00000395,U0001618,2,2020-07-26 05:00:00,20200726,2000.0,1,2020-07-29 06:17:54,20200729.0
BON00000396,U0000634,5,2022-07-09 09:00:00,20220709,2000.0,1,2022-07-28 21:31:26,20220728.0
BON00000397,U0003574,2,2025-05-25 03:00:00,20250525,2000.0,0,,
BON00000398,U0001125,1,2019-07-16 11:00:00,20190716,100.0,0,,
BON00000399,U0000945,3,2023-06-03 22:00:00,20230603,2000.0,0,,
BON00000400,U0000706,1,2020-02-08 16:00:00,20200208,100.0,1,2020-02-12 23:03:17,20200212.0
BON00000401,U0003516,4,2021-04-03 14:00:00,20210403,1000.0,0,,
BON00000402,U0000184,1,2025-10-19 07:00:00,20251019,100.0,0,,
BON00000403,U0003466,2,2019-01-23 10:00:00,20190123,2000.0,1,2019-02-02 06:22:47,20190202.0
BON00000404,U0003350,2,2021-08-01 18:00:00,20210801,5000.0,1,2021-08-14 07:31:41,20210814.0
BON00000405,U0002610,2,2025-03-12 16:00:00,20250312,10000.0,1,2025-03-15 06:35:51,20250315.0
BON00000406,U0000107,2,2023-02-03 00:00:00,20230203,5000.0,0,,
BON00000407,U0001958,2,2023-02-08 14:00:00,20230208,10000.0,1,2023-02-14 10:15:50,20230214.0
BON00000408,U0003108,2,2022-08-05 22:00:00,20220805,2000.0,0,,
BON00000409,U0000732,1,2024-09-21 12:00:00,20240921,200.0,0,,
BON00000410,U0000401,2,2025-07-06 05:00:00,20250706,1000.0,0,,
BON00000411,U0000663,1,2020-11-29 02:00:00,20201129,50.0,1,2020-12-02 14:27:30,20201202.0
BON00000412,U0001684,2,2022-01-11 14:00:00,20220111,1000.0,1,2022-01-19 11:15:18,20220119.0
BON00000413,U0001786,1,2019-08-16 21:00:00,20190816,50.0,1,2019-08-27 09:45:25,20190827.0
BON00000414,U0001895,2,2024-10-12 17:00:00,20241012,1000.0,0,,
BON00000415,U0001171,1,2020-07-07 02:00:00,20200707,200.0,1,2020-07-12 19:19:49,20200712.0
BON00000416,U0003079,2,2020-09-23 11:00:00,20200923,500.0,1,2020-09-23 17:28:26,20200923.0
BON00000417,U0002938,3,2025-07-29 12:00:00,20250729,2000.0,1,2025-08-06 20:05:25,20250806.0
BON00000418,U0001222,5,2020-05-28 12:00:00,20200528,10000.0,0,,
BON00000419,U0002174,2,2024-08-01 20:00:00,20240801,10000.0,1,2024-08-25 01:11:01,20240825.0
BON00000420,U0002684,5,2024-05-25 04:00:00,20240525,5000.0,1,2024-06-04 16:03:30,20240604.0
BON00000421,U0002943,5,2025-04-23 06:00:00,20250423,10000.0,1,2025-04-23 23:34:22,20250423.0
BON00000422,U0002028,3,2020-12-25 12:00:00,20201225,200.0,1,2020-12-29 06:41:48,20201229.0
BON00000423,U0002274,4,2025-11-17 13:00:00,20251117,2000.0,0,,
BON00000424,U0002674,1,2019-09-10 19:00:00,20190910,20.0,1,2019-09-27 16:43:18,20190927.0
BON00000425,U0003958,2,2021-02-27 21:00:00,20210227,500.0,1,2021-03-07 21:46:08,20210307.0
BON00000426,U0003030,5,2024-05-20 12:00:00,20240520,20000.0,1,2024-05-31 05:36:13,20240531.0
BON00000427,U0002838,3,2022-02-28 13:00:00,20220228,2000.0,1,2022-03-11 09:18:02,20220311.0
BON00000428,U0003212,1,2022-08-08 09:00:00,20220808,100.0,1,2022-08-11 21:36:20,20220811.0
BON00000429,U0002742,1,2024-07-05 07:00:00,20240705,50.0,0,,
BON00000430,U0000501,1,2020-08-07 00:00:00,20200807,50.0,1,2020-08-08 20:31:52,20200808.0
BON00000431,U0003290,2,2025-04-15 14:00:00,20250415,500.0,0,,
BON00000432,U0001711,1,2025-06-22 13:00:00,20250622,20.0,1,2025-06-23 05:38:03,20250623.0
BON00000433,U0003716,1,2025-09-05 23:00:00,20250905,20.0,1,2025-09-18 14:26:19,20250918.0
BON00000434,U0000889,3,2025-05-06 03:00:00,20250506,500.0,0,,
BON00000435,U0002420,2,2023-07-15 01:00:00,20230715,1000.0,1,2023-07-16 16:52:18,20230716.0
BON00000436,U0000584,2,2022-04-21 07:00:00,20220421,2000.0,0,,
BON00000437,U0000449,2,2021-07-16 16:00:00,20210716,5000.0,0,,
BON00000438,U0002108,2,2022-04-19 11:00:00,20220419,1000.0,1,2022-04-20 04:28:26,20220420.0
BON00000439,U0001896,1,2025-05-07 18:00:00,20250507,20.0,1,2025-05-19 19:39:10,20250519.0
BON00000440,U0000312,5,2023-11-18 01:00:00,20231118,20000.0,0,,
BON00000441,U0002662,2,2025-11-04 14:00:00,20251104,1000.0,1,2025-11-07 09:45:54,20251107.0
BON00000442,U0000703,1,2021-03-12 11:00:00,20210312,100.0,0,,
BON00000443,U0001609,1,2019-07-08 15:00:00,20190708,100.0,1,2019-07-09 07:47:46,20190709.0
BON00000444,U0003482,1,2021-03-20 11:00:00,20210320,50.0,0,,
BON00000445,U0003184,1,2020-12-25 23:00:00,20201225,100.0,1,2021-01-09 09:11:34,20210109.0
BON00000446,U0001558,1,2023-08-21 08:00:00,20230821,100.0,1,2023-09-09 09:04:37,20230909.0
BON00000447,U0000530,4,2023-04-02 11:00:00,20230402,1000.0,1,2023-04-04 10:08:38,20230404.0
BON00000448,U0001036,1,2022-07-17 08:00:00,20220717,20.0,1,2022-07-25 18:24:10,20220725.0
BON00000449,U0001726,1,2019-01-13 03:00:00,20190113,100.0,0,,
BON00000450,U0003506,1,2019-05-10 00:00:00,20190510,100.0,0,,
BON00000451,U0002391,3,2019-05-27 04:00:00,20190527,200.0,1,2019-06-02 16:09:03,20190602.0
BON00000452,U0001667,1,2020-01-22 00:00:00,20200122,100.0,1,2020-01-26 09:11:15,20200126.0
BON00000453,U0002215,4,2021-04-14 15:00:00,20210414,500.0,1,2021-04-16 22:53:13,20210416.0
BON00000454,U0000459,3,2020-07-09 07:00:00,20200709,200.0,0,,
BON00000455,U0001339,1,2023-08-21 23:00:00,20230821,200.0,0,,
BON00000456,U0002065,1,2024-11-07 09:00:00,20241107,50.0,1,2024-11-07 14:52:43,20241107.0
BON00000457,U0000705,2,2020-06-07 12:00:00,20200607,5000.0,1,2020-06-07 16:30:39,20200607.0
BON00000458,U0000101,5,2021-01-03 08:00:00,20210103,10000.0,1,2021-01-04 23:49:11,20210104.0
BON00000459,U0001832,2,2019-08-26 01:00:00,20190826,1000.0,0,,
BON00000460,U0000970,1,2020-02-03 02:00:00,20200203,50.0,1,2020-02-13 16:34:05,20200213.0
BON00000461,U0001509,2,2024-02-28 20:00:00,20240228,2000.0,1,2024-03-17 00:06:49,20240317.0
BON00000462,U0001064,4,2025-01-14 05:00:00,20250114,2000.0,1,2025-01-17 10:00:58,20250117.0
BON00000463,U0000593,1,2025-02-07 15:00:00,20250207,100.0,1,2025-02-08 21:28:50,20250208.0
BON00000464,U0002373,1,2023-04-29 03:00:00,20230429,50.0,1,2023-05-01 04:01:53,20230501.0
BON00000465,U0001093,1,2020-12-03 03:00:00,20201203,50.0,1,2020-12-05 21:51:48,20201205.0
BON00000466,U0003930,1,2019-07-30 15:00:00,20190730,200.0,0,,
BON00000467,U0001599,1,2021-12-29 05:00:00,20211229,20.0,1,2022-01-14 09:07:51,20220114.0
BON00000468,U0003567,2,2025-08-06 02:00:00,20250806,2000.0,0,,
BON00000469,U0002179,1,2025-10-06 00:00:00,20251006,100.0,0,,
BON00000470,U0003706,4,2020-08-11 05:00:00,20200811,3000.0,1,2020-08-24 17:07:40,20200824.0
BON00000471,U0000770,2,2021-07-22 09:00:00,20210722,2000.0,1,2021-07-24 23:40:34,20210724.0
BON00000472,U0000266,1,2020-07-26 05:00:00,20200726,100.0,0,,
BON00000473,U0000779,4,2020-09-24 13:00:00,20200924,3000.0,1,2020-09-25 23:48:31,20200925.0
BON00000474,U0001404,2,2021-05-22 08:00:00,20210522,10000.0,0,,
BON00000475,U0000967,2,2021-07-06 16:00:00,20210706,500.0,1,2021-07-09 01:13:06,20210709.0
BON00000476,U0002058,1,2022-07-05 00:00:00,20220705,20.0,1,2022-07-11 20:38:09,20220711.0
BON00000477,U0002790,4,2021-06-16 10:00:00,20210616,500.0,1,2021-06-22 12:48:48,20210622.0
BON00000478,U0003055,1,2024-03-13 12:00:00,20240313,100.0,0,,
BON00000479,U0000393,1,2023-09-09 19:00:00,20230909,20.0,0,,
BON00000480,U0000113,3,2025-06-21 09:00:00,20250621,200.0,0,,
BON00000481,U0000477,2,2024-10-31 00:00:00,20241031,5000.0,1,2024-11-11 19:28:31,20241111.0
BON00000482,U0001215,1,2025-10-05 13:00:00,20251005,50.0,0,,
BON00000483,U0003987,3,2019-06-09 07:00:00,20190609,1000.0,0,,
BON00000484,U0003030,1,2025-06-26 18:00:00,20250626,200.0,1,2025-06-26 21:48:12,20250626.0
BON00000485,U0002067,1,2024-11-07 10:00:00,20241107,100.0,0,,
BON00000486,U0001371,4,2019-06-07 08:00:00,20190607,2000.0,0,,
BON00000487,U0003694,2,2025-07-12 10:00:00,20250712,2000.0,1,2025-07-12 20:09:50,20250712.0
BON00000488,U0003272,5,2020-05-11 13:00:00,20200511,5000.0,1,2020-05-12 20:58:22,20200512.0
BON00000489,U0003435,1,2022-01-30 01:00:00,20220130,50.0,0,,
BON00000490,U0001452,1,2024-11-20 15:00:00,20241120,20.0,0,,
BON00000491,U0001229,5,2024-08-27 07:00:00,20240827,20000.0,1,2024-08-31 11:37:13,20240831.0
BON00000492,U0001991,4,2020-11-26 13:00:00,20201126,2000.0,0,,
BON00000493,U0000132,4,2021-01-18 02:00:00,20210118,2000.0,0,,
BON00000494,U0001570,2,2025-05-25 06:00:00,20250525,5000.0,1,2025-06-02 13:36:17,20250602.0
BON00000495,U0002567,1,2024-05-18 00:00:00,20240518,20.0,1,2024-05-24 09:18:19,20240524.0
BON00000496,U0000337,1,2021-01-18 04:00:00,20210118,50.0,0,,
BON00000497,U0000581,1,2025-03-16 11:00:00,20250316,20.0,1,2025-03-22 02:01:38,20250322.0
BON00000498,U0000398,2,2021-10-04 17:00:00,20211004,2000.0,1,2021-10-18 00:19:16,20211018.0
BON00000499,U0001596,1,2023-02-14 05:00:00,20230214,200.0,1,2023-03-08 17:24:12,20230308.0
BON00000500,U0002303,1,2020-11-25 08:00:00,20201125,50.0,1,2020-12-04 05:11:39,20201204.0
BON00000501,U0002529,1,2019-04-26 02:00:00,20190426,20.0,1,2019-04-29 10:22:43,20190429.0
BON00000502,U0001442,2,2020-08-24 06:00:00,20200824,5000.0,1,2020-08-29 22:42:40,20200829.0
BON00000503,U0003381,2,2021-01-19 21:00:00,20210119,1000.0,0,,
BON00000504,U0002028,4,2023-01-21 20:00:00,20230121,500.0,1,2023-02-08 08:37:43,20230208.0
BON00000505,U0001393,1,2019-12-14 03:00:00,20191214,200.0,1,2019-12-20 07:16:13,20191220.0
BON00000506,U0002654,1,2019-02-15 14:00:00,20190215,200.0,0,,
BON00000507,U0000904,3,2021-03-01 22:00:00,20210301,200.0,0,,
BON00000508,U0002061,5,2020-08-02 00:00:00,20200802,5000.0,1,2020-08-04 03:38:13,20200804.0
BON00000509,U0003381,4,2022-01-22 06:00:00,20220122,500.0,1,2022-01-24 10:10:43,20220124.0
BON00000510,U0001786,1,2024-07-03 22:00:00,20240703,200.0,0,,
BON00000511,U0002554,3,2019-10-05 21:00:00,20191005,200.0,0,,
BON00000512,U0000274,3,2022-04-14 11:00:00,20220414,500.0,0,,
BON00000513,U0003069,1,2020-06-02 13:00:00,20200602,50.0,1,2020-06-10 12:05:16,20200610.0
BON00000514,U0003404,2,2025-06-15 13:00:00,20250615,1000.0,0,,
BON00000515,U0001112,3,2023-06-11 06:00:00,20230611,500.0,0,,
BON00000516,U0002167,2,2020-07-02 22:00:00,20200702,2000.0,0,,
BON00000517,U0003082,1,2019-04-18 01:00:00,20190418,100.0,1,2019-04-19 13:37:09,20190419.0
BON00000518,U0001599,1,2021-07-01 08:00:00,20210701,50.0,1,2021-07-04 03:02:41,20210704.0
BON00000519,U0003580,2,2021-05-10 20:00:00,20210510,1000.0,0,,
BON00000520,U0003418,2,2022-05-16 13:00:00,20220516,10000.0,1,2022-05-28 11:59:08,20220528.0
BON00000521,U0003020,3,2025-10-31 14:00:00,20251031,500.0,1,2025-11-01 02:09:13,20251101.0
BON00000522,U0002809,2,2022-12-17 19:00:00,20221217,1000.0,0,,
BON00000523,U0002611,1,2025-05-01 12:00:00,20250501,20.0,0,,
BON00000524,U0003970,1,2021-06-05 01:00:00,20210605,50.0,0,,
BON00000525,U0000766,2,2025-08-24 20:00:00,20250824,1000.0,1,2025-09-02 09:17:20,20250902.0
BON00000526,U0003814,2,2022-02-16 14:00:00,20220216,1000.0,0,,
BON00000527,U0000107,4,2021-10-05 02:00:00,20211005,3000.0,1,2021-10-07 10:40:30,20211007.0
BON00000528,U0003460,1,2021-02-26 09:00:00,20210226,100.0,1,2021-03-05 00:14:35,20210305.0
BON00000529,U0001280,2,2020-03-04 11:00:00,20200304,5000.0,0,,
BON00000530,U0003143,2,2025-12-04 11:00:00,20251204,2000.0,0,,
BON00000531,U0001132,1,2023-11-26 20:00:00,20231126,50.0,1,2023-12-15 13:57:36,20231215.0
BON00000532,U0001195,1,2024-01-07 22:00:00,20240107,20.0,0,,
BON00000533,U0003493,4,2020-06-28 15:00:00,20200628,3000.0,0,,
BON00000534,U0003838,2,2020-03-13 22:00:00,20200313,5000.0,1,2020-03-17 16:40:42,20200317.0
BON00000535,U0001723,2,2019-12-03 18:00:00,20191203,5000.0,1,2019-12-12 05:53:42,20191212.0
BON00000536,U0003829,4,2024-01-01 04:00:00,20240101,500.0,1,2024-01-09 14:05:04,20240109.0
BON00000537,U0002579,4,2022-06-29 04:00:00,20220629,2000.0,1,2022-06-30 18:12:21,20220630.0
BON00000538,U0003893,5,2022-05-10 22:00:00,20220510,5000.0,0,,
BON00000539,U0003145,1,2024-05-17 17:00:00,20240517,200.0,0,,
BON00000540,U0003071,2,2021-04-10 19:00:00,20210410,2000.0,0,,
BON00000541,U0003070,1,2020-10-23 02:00:00,20201023,100.0,1,2020-10-29 11:05:28,20201029.0
BON00000542,U0001629,3,2021-10-29 02:00:00,20211029,2000.0,1,2021-11-08 04:01:16,20211108.0
BON00000543,U0001920,3,2021-09-20 19:00:00,20210920,1000.0,0,,
BON00000544,U0001438,4,2024-08-14 01:00:00,20240814,1000.0,1,2024-08-25 03:32:40,20240825.0
BON00000545,U0001376,4,2019-12-01 00:00:00,20191201,1000.0,1,2019-12-12 06:20:35,20191212.0
BON00000546,U0000100,3,2025-02-15 02:00:00,20250215,200.0,1,2025-02-28 01:38:14,20250228.0
BON00000547,U0000305,1,2020-12-10 09:00:00,20201210,50.0,1,2020-12-11 14:52:38,20201211.0
BON00000548,U0000242,2,2020-06-28 13:00:00,20200628,5000.0,1,2020-07-01 05:42:14,20200701.0
BON00000549,U0000032,2,2023-04-03 21:00:00,20230403,5000.0,0,,
BON00000550,U0000747,1,2019-04-05 06:00:00,20190405,200.0,1,2019-04-07 18:00:48,20190407.0
BON00000551,U0000920,4,2019-07-18 05:00:00,20190718,500.0,1,2019-07-18 19:40:02,20190718.0
BON00000552,U0002699,4,2024-07-28 20:00:00,20240728,3000.0,1,2024-07-30 06:38:31,20240730.0
BON00000553,U0002235,2,2023-07-05 14:00:00,20230705,5000.0,0,,
BON00000554,U0000709,1,2024-07-10 17:00:00,20240710,100.0,1,2024-07-11 15:47:53,20240711.0
BON00000555,U0001824,2,2022-06-29 16:00:00,20220629,5000.0,0,,
BON00000556,U0003140,1,2024-02-10 20:00:00,20240210,20.0,1,2024-02-11 02:27:51,20240211.0
BON00000557,U0002425,2,2024-01-29 18:00:00,20240129,2000.0,0,,
BON00000558,U0002602,1,2025-12-07 00:00:00,20251207,50.0,1,2025-12-22 11:02:18,20251222.0
BON00000559,U0002774,1,2019-11-08 15:00:00,20191108,100.0,1,2019-11-12 12:07:09,20191112.0
